%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
1692286068481837151,45,1692286068480706516,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.14690690831050132,-0.7273380609443395,0.046618533031464064,-2.264743537282222,-0.04753353484875578,1.5066316002443614,0.7925687374324873,-0.060810516519917,0.04535206909106902,0.00702131431873056,0.05061234948215567,-0.019264056127070897,-0.013688910433062904,-0.0006677243839455053,0.06016898155212402,-4.558465957641602,-0.29963207244873047,22.03244400024414,0.3676290214061737,1.7200559377670288,-0.07892551273107529
1692286068515690383,46,1692286068514665288,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1489405035980004,-0.7259678534162691,0.04685853650001126,-2.2629053087255877,-0.04814848817913847,1.5060822213084568,0.7925723112316594,-0.057679421762815326,0.039168987075888666,0.004130421563047072,0.05158041113483918,-0.014673551714330896,-0.01523875546964625,0.00035236854657750714,-0.05091500282287598,-4.522760391235352,-0.29963207244873047,21.91739273071289,0.3493184745311737,1.6989988088607788,-0.11096896976232529
1692286068549567779,47,1692286068548713435,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1508794073249604,-0.7246071926431865,0.04703848693583844,-2.261039942966278,-0.048743260638891596,1.5055702342401218,0.7925733602713886,-0.05690159628777777,0.042402505849003784,0.007063112098912073,0.055054158912689284,-0.017613717415894244,-0.011883757330621704,9.198675458522576e-05,-0.05091500282287598,-4.447381973266602,-0.22425365447998047,21.95309829711914,0.3493184745311737,1.7337888479232788,-0.12470187991857529
1692286068583525585,48,1692286068582673650,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.15282601730665715,-0.7232246683626372,0.04721435966171324,-2.259122692404925,-0.049352806163396,1.5050985284339629,0.7925689713700105,-0.06196332989452134,0.03782913616096025,0.005360873692587964,0.05479395174972681,-0.012151232218852854,-0.01634343347983933,-0.001224643815373238,0.06016898155212402,-4.487054824829102,-0.22425365447998047,21.87771987915039,0.3493184745311737,1.7054075002670288,-0.08533420413732529
1692286068617810837,49,1692286068616954220,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1546610004022099,-0.7218462295308798,0.04737822897790415,-2.2572102920703125,-0.04995927656120939,1.5046705828001548,0.7925731250337583,-0.05273237206714423,0.0401343066089092,0.002587350206323635,0.055745831264933196,-0.017227365685038888,-0.011593741951988864,0.00039006675084964017,-0.015209436416625977,-4.340265274047852,-0.41071605682373047,21.72299575805664,0.3255147635936737,1.6495603322982788,-0.11829318851232529
1692286068651613531,50,1692286068650679824,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1565365662475028,-0.7204255625638644,0.04755742389281807,-2.2553954464767485,-0.05050358786362765,1.5042390413961158,0.7925752612105228,-0.05481197203375854,0.0387201784929008,0.002305071922253729,0.05040502908999524,-0.011522978244765865,-0.016524017248212567,0.0008798809149950038,-0.015209436416625977,-4.411676406860352,-0.26392650604248047,21.76266860961914,0.3429097831249237,1.7054075002670288,-0.13751927018165588
1692286068685642388,51,1692286068684722346,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.15837983148337548,-0.719009265397045,0.04769707447142667,-2.2537218524166343,-0.05103470465834772,1.5038387544673844,0.7925672244235572,-0.0541979963820004,0.03975875349565749,0.001384939475035296,0.04680801216033225,-0.024216389705162596,-0.011097551498153722,-0.0013891216430842266,-0.05091500282287598,-4.522760391235352,-0.33533763885498047,21.83804702758789,0.3493184745311737,1.6843503713607788,-0.06519260257482529
1692286068719745337,52,1692286068718661538,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.16021369287029733,-0.7175774757440915,0.04779891247704431,-2.252059005298966,-0.05155605866938052,1.5034295290457713,0.7925763277908164,-0.05424178958245353,0.03804591943196806,0.0070759268040968635,0.05002485417433755,-0.018014403261109892,-0.008861260403635733,0.0012410402305923537,-0.12629342079162598,-4.891717910766602,-0.37501049041748047,22.03244400024414,0.3374166190624237,1.7411130666732788,-0.15033665299415588
1692286068753731207,53,1692286068752715071,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.16211717474870613,-0.7161959216270943,0.04792646825738072,-2.2502876796287565,-0.05205568636959719,1.5030451414004877,0.7925738326408902,-0.052412220970541955,0.04591357918980659,0.0014200630089787887,0.05832999566656353,-0.01599800435562753,-0.012269014192634492,-0.0005565405338047146,-0.015209436416625977,-4.852045059204102,-0.37501049041748047,21.95309829711914,0.3310079276561737,1.7127317190170288,-0.12470187991857529
1692286068787669232,54,1692286068786721595,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.16387926572977146,-0.7148796602811126,0.04798295202511672,-2.24845280078615,-0.052543149213552354,1.5026906460403615,0.7925708870797804,-0.05248901335122746,0.03896696998358603,0.0019248704267468247,0.057813423697243994,-0.01447376470762213,-0.0057583610426019585,0.00027286917451626675,-0.05091500282287598,-4.780633926391602,-0.26392650604248047,21.83804702758789,0.3191060721874237,1.6989988088607788,-0.09815158694982529
1692286068821291324,55,1692286068820704846,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1655851737763556,-0.7135909229025198,0.04804035446123908,-2.2465701319222036,-0.0530390651916604,1.5023431564374286,0.7925723112316261,-0.046074158387004946,0.041633468713812856,0.0004234416447573654,0.051434971801976544,-0.0074659232638392276,-0.00996362026226359,0.000737726472884115,0.06016898155212402,-4.633844375610352,-0.26392650604248047,21.87771987915039,0.3429097831249237,1.7200559377670288,-0.11096896976232529
1692286068855507602,56,1692286068854714499,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1672303182280915,-0.7122885579066858,0.04811106980214998,-2.244690761441246,-0.053489599757755496,1.5020164366541053,0.7925680343553304,-0.047547600467391524,0.03714279754459567,0.003316186356931682,0.05277649837006521,-0.010796782802564072,-0.014819300779257815,-0.0014844137707896016,0.024463415145874023,-4.633844375610352,-0.22425365447998047,21.79837417602539,0.3374166190624237,1.7264646291732788,-0.07251682132482529
1692286068889561627,57,1692286068888677114,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.16890420694650063,-0.7109474495293729,0.04820183756471019,-2.2428983340951016,-0.05390585944355362,1.501758289578529,0.7925723112316593,-0.05028542390706907,0.04233947797667392,0.003936963085058004,0.0481896726558552,-0.0089178968442791,-0.010485401347380146,-0.00037022661821926926,-0.015209436416625977,-4.669549942016602,-0.33533763885498047,21.64365005493164,0.3255147635936737,1.7054075002670288,-0.11096896976232529
1692286068923468778,58,1692286068922704787,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1705673313566342,-0.7095455961738399,0.04824640261432305,-2.2412463389952113,-0.054305337342214134,1.5015048557679762,0.7925701749466825,-0.047483082637462155,0.039287283573703966,-5.155259204812744e-05,0.05030508079172749,-0.0037103800171505883,-0.008603099282033101,-0.0005645492411022116,-0.05091500282287598,-4.780633926391602,-0.29963207244873047,21.76266860961914,0.3255147635936737,1.6989988088607788,-0.09174289554357529
1692286068957757684,59,1692286068956668160,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.17220082642232282,-0.7081110776546575,0.04826373150959187,-2.239631333978689,-0.05470285483809317,1.5012307781868717,0.7925752612589827,-0.04864355738853192,0.040878611057279704,0.0016113917877741556,0.04925738818160108,-0.016160239967415852,-0.010994810240332914,0.0012271543165407657,-0.08662056922912598,-4.927423477172852,-0.29963207244873047,21.83804702758789,0.3255147635936737,1.7200559377670288,-0.13751927018165588
