1692349059679244440,8,1692349059678601702,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.03068384649694527,-0.7791424808919343,0.011579696783191646,-2.3427822361987647,-0.0074216335566658015,1.554829937264072,0.7930033201827397,-0.11816533301820976,0.030429148131695873,0.05660628423167275,0.05951561379579374,-0.03922286525542101,-0.06223340327217741,0.000398424878064329,-0.16199898719787598,-3.0548648834228516,-0.03779125213623047,22.03244400024414,0.3978414237499237,1.7969602346420288,-0.15033665299415588
1692349059713266678,9,1692349059712664975,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0347491617985081,-0.7781060977019777,0.013374839695030326,-2.340854197739491,-0.008707971540098263,1.5528862782431891,0.7929976099754374,-0.1142604277204533,0.026841146229838388,0.05300348109540046,0.05848083660095936,-0.03742293864859345,-0.05648144891248813,-0.00035581943772804213,0.09984183311462402,-3.1262760162353516,-0.11316967010498047,22.03244400024414,0.4820699393749237,1.7127317190170288,-0.09815158694982529
1692349059746989401,10,1692349059746624859,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.038604481560371856,-0.7770153937420919,0.01506661805547698,-2.3388340198597146,-0.009939962725192205,1.5509348197869048,0.7930008383292488,-0.11319117266405768,0.03345566382636697,0.048379287139044075,0.05420136353171603,-0.03853999121389604,-0.06098150539099141,-0.0005966501934560397,-0.015209436416625977,-3.2373600006103516,0.07329273223876953,21.99277114868164,0.4582662284374237,1.7411130666732788,-0.12470187991857529
1692349059781457817,11,1692349059780573071,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.042446010114674575,-0.7759177854449856,0.01670075385599839,-2.336790684739133,-0.011289124574421614,1.5490673825924595,0.7930021203493856,-0.10928407239785085,0.029972482999538877,0.04413158980282596,0.06163761781712995,-0.040004221440353135,-0.046066962502598084,-0.0004001057829924037,-0.05091500282287598,-3.1262760162353516,-0.07746410369873047,21.99277114868164,0.4756612479686737,1.7127317190170288,-0.11096896976232529
1692349059815521327,12,1692349059814605331,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.046241755442970336,-0.7748208963059023,0.018223694091128343,-2.334771932692657,-0.01253591649950884,1.5471616911382016,0.7930033155978473,-0.10855901122982069,0.031616602515204234,0.040444677865630586,0.05903842277129487,-0.03550196953122008,-0.05584422996908747,0.0002276443441544976,0.06016898155212402,-3.1619815826416016,0.07329273223876953,21.83804702758789,0.4399556815624237,1.6843503713607788,-0.15033665299415588
1692349059848858386,13,1692349059848673012,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.049936001086152614,-0.7737013607818125,0.019732161783219484,-2.332886305054673,-0.013830722631291334,1.54530051662228,0.7930010690071271,-0.10738427488666963,0.03133388108297773,0.047245619809649184,0.05605156110474858,-0.0381895446238739,-0.05441423217956884,-0.0002959401171348513,0.13554739952087402,-3.0548648834228516,-0.0020856857299804688,21.87771987915039,0.4399556815624237,1.7337888479232788,-0.09815158694982529
1692349059883081066,14,1692349059882673347,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.05353340417403019,-0.7724988244217622,0.021234986775283075,-2.331066999460187,-0.015009161673812596,1.543496486420997,0.7930050608217718,-0.1053141333576927,0.030817184559906584,0.04551194293675225,0.055210887856177705,-0.03470799849615141,-0.04802201346125393,0.0005295604675965533,-0.015209436416625977,-3.2373600006103516,-0.07746410369873047,22.03244400024414,0.4097432792186737,1.7264646291732788,-0.15674534440040588
1692349059917356934,15,1692349059916671654,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.0571337053065832,-0.7712855558577548,0.0226851373034624,-2.3291981844706933,-0.016170131439786246,1.5417935808747292,0.7930032331634523,-0.1046821130552902,0.02985379915925801,0.036842126479271695,0.057607402242571056,-0.029593865534221827,-0.0498302594400212,-0.0002789194219627738,-0.16199898719787598,-3.3484439849853516,-0.22425365447998047,21.99277114868164,0.4335469901561737,1.7127317190170288,-0.11096896976232529
1692349059950997793,16,1692349059950620435,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.06066615622450921,-0.7700775217999748,0.024006745941398407,-2.327249490452656,-0.01738443776776994,1.5401228216358116,0.7930062258938948,-0.10407116940259961,0.041012013795453627,0.03524912759552344,0.05790716354780162,-0.035024685258235114,-0.04591573309198176,-0.0005063382244926358,-0.015209436416625977,-3.5309391021728516,-0.03779125213623047,22.07211685180664,0.4097432792186737,1.7411130666732788,-0.17688694596290588
1692349059985284034,17,1692349059984618996,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.06404713883633598,-0.768929402385525,0.02520562846470281,-2.3251995351637187,-0.01857014905471597,1.538513957010779,0.7930058147615145,-0.10049416302578677,0.033723341611034,0.032608399032526936,0.06091771631500347,-0.037013246305844266,-0.0555721861686149,0.000314011783808151,-0.05091500282287598,-3.3087711334228516,-0.07746410369873047,22.10782241821289,0.4033345878124237,1.7475217580795288,-0.16315403580665588
1692349060019339742,18,1692349060018593645,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.06741244254765268,-0.7678280945519953,0.02641650884469679,-2.3230770916276353,-0.01969692294720151,1.536981894216076,0.7930024811321785,-0.1011657890992847,0.030469955066184797,0.035682123757013094,0.06179158682395466,-0.029140792409921724,-0.038674810840641456,-0.0004915777020154095,0.09984183311462402,-3.3087711334228516,-0.03779125213623047,21.79837417602539,0.3795308768749237,1.6989988088607788,-0.10456027835607529
1692349060053409696,19,1692349060052753577,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.07073486621615495,-0.7667210053994987,0.027637860038227522,-2.3211216835152633,-0.020878082104594117,1.5355192310759005,0.7930043455862558,-0.10323950587913384,0.03458929906163561,0.036325053079158155,0.05773814843161001,-0.03454587340216427,-0.04174070179451236,1.1062980149859621e-05,-0.05091500282287598,-3.2373600006103516,-0.07746410369873047,21.79837417602539,0.3795308768749237,1.6770261526107788,-0.15674534440040588
1692349060086960317,20,1692349060086617319,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.07396458788984171,-0.7655948120380599,0.028799203250998443,-2.3193026081063635,-0.02197025547866853,1.5340328619655137,0.7930011971914638,-0.0915530966608875,0.03694867076851385,0.028872436272675613,0.04732836129747026,-0.03291953568256421,-0.037108355419834226,0.000893908660827933,-0.05091500282287598,-3.0905704498291016,-0.14887523651123047,21.95309829711914,0.3731221854686737,1.7054075002670288,-0.13111057877540588
1692349060121249032,21,1692349060120662919,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.07708382381664429,-0.7643615112433143,0.029905855682632217,-2.317465919954283,-0.023097472035437758,1.5326311627977125,0.7930029214305578,-0.09396666331075361,0.036351632816184046,0.03265465132180774,0.0539243252075466,-0.030414366136749433,-0.03506704840361372,-0.0001645618254312078,-0.19770455360412598,-3.3087711334228516,-0.18854808807373047,22.07211685180664,0.3374166190624237,1.7694944143295288,-0.14392796158790588
1692349060155458833,22,1692349060154584455,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.08026305279464802,-0.7630572002710935,0.030987235121432623,-2.3155307112662995,-0.024278759367937656,1.5312075726137244,0.7930018664457554,-0.0933836102828231,0.04100127325572588,0.031365250121220954,0.053613632017514026,-0.03840463845541645,-0.04835934456211922,-0.0005907810473185035,0.09984183311462402,-3.4952335357666016,-0.18854808807373047,22.07211685180664,0.3557271659374237,1.7694944143295288,-0.13751927018165588
1692349060189225866,23,1692349060188642545,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.08335836235047674,-0.76172278006846,0.03201935830216167,-2.3135664916216037,-0.025396381819419125,1.5299079041466472,0.7930072072433305,-0.0930385827021531,0.03843645217529428,0.03128672911886802,0.05672462949865316,-0.03549913293513698,-0.0356270712598329,-0.0004494235156804374,-0.015209436416625977,-3.5666446685791016,-0.18854808807373047,22.03244400024414,0.3612203299999237,1.7264646291732788,-0.15674534440040588
1692349060223102553,24,1692349060222596764,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.08640245249027133,-0.7604189150888946,0.03295619768751519,-2.3115359619467415,-0.026514991223791553,1.5285497564453105,0.7930000732859628,-0.08101529395723715,0.03579220304347792,0.02281695239275831,0.057513702734925606,-0.034297540618792206,-0.041863069999443905,-0.0004682515338964098,-0.08662056922912598,-3.5309391021728516,-0.14887523651123047,21.91739273071289,0.3429097831249237,1.7411130666732788,-0.11829318851232529
1692349060258431905,25,1692349060256554139,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.08933624034528953,-0.7591256050280578,0.03380387576544591,-2.3095198524590166,-0.027611584895459333,1.527239244875578,0.7929974781747687,-0.0850385825110115,0.03590943972612602,0.027737830303905232,0.054388649496735345,-0.025241773385997552,-0.03605311336968965,-0.0023682153419100184,-0.015209436416625977,-3.4555606842041016,-0.14887523651123047,21.99277114868164,0.3493184745311737,1.7200559377670288,-0.09815158694982529
