%time,field.header.seq,field.header.stamp,field.header.frame_id,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6
1697721682562518729,20,0,,-0.02812783576439426,-0.020316903824800416,0.03767200531736846,0.01171187054146895,0.08668408963336953,0.09724582330982123,0.0758192524037633
1697721682572536083,21,0,,-0.02416369979353833,-0.021542381266178138,0.03244678851903402,0.009896586809290104,0.0800742571257777,0.10127737223450155,0.08073562542673848
1697721682582341262,22,0,,-0.029497276692547748,-0.01753462333903831,0.034886670591722034,0.011502388972348666,0.08012494226699823,0.10089257964047495,0.08045453115920083
1697721682593429446,23,0,,-0.027826617033036405,-0.020399000884280094,0.030004847349883446,0.013333701252077895,0.07534626889050082,0.09887441699149707,0.07877164752232964
1697721682603316626,24,0,,-0.02821491076575888,-0.022856917374122585,0.034624847801729454,0.009396657673832477,0.07308627173594225,0.11203254563625377,0.07409042019735895
1697721682614472802,25,0,,-0.024552167468479946,-0.025013751282199615,0.03364591493714472,0.00951402194346546,0.07839372022901953,0.10826106220828681,0.08097217429846996
1697721682624418934,26,0,,-0.02475573653233605,-0.025577148062774068,0.034600657612738665,0.014414657884809124,0.08648051460036016,0.11791581847943332,0.07861841677997108
1697721682635447923,27,0,,-0.02366737030887486,-0.028308144505871165,0.033828498459875476,0.013045375391285308,0.06702341018656055,0.11742570036829465,0.0878416794059498
1697721682645505993,28,0,,-0.021920659935935463,-0.01834943656842826,0.03355371483516026,0.008040698896003201,0.06923339408507426,0.12137891080436324,0.08083662450399423
1697721682656259555,29,0,,-0.025139197028566086,-0.02211962856451874,0.03509092850309804,0.01641377151643583,0.07359902868983297,0.12248001421154503,0.08388081074757202
1697721682666057223,30,0,,-0.02715678265533141,-0.018073407083311257,0.033736929923962766,0.009143976023578738,0.06972030474371654,0.11863202763533068,0.07625919493796901
1697721682676355525,31,0,,-0.0162907291282043,-0.02341074994318502,0.03594730272977111,0.012785014268327621,0.06537221394850849,0.1145842207586793,0.07398094382437786
