%time,field.header.seq,field.header.stamp,field.header.frame_id,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6
1697791094001833254,31,0,,-0.06981141124505734,-0.1213205365241835,0.19349551201087886,-0.11631843031351968,0.14378100231786697,-0.019173803265423946,0.14528184472215527
1697791094012720545,32,0,,-0.06507328727478617,-0.11802902821077996,0.19894527806713044,-0.1114382466531497,0.14987411589480656,-0.01701575641648926,0.14632239813566927
1697791094023180869,33,0,,-0.077468141065271,-0.12372551072788181,0.1884309614323153,-0.12491320746523385,0.15032917894425749,-0.010189774361159046,0.14617979312820242
1697791094033720104,34,0,,-0.07022859020868298,-0.12323264756831584,0.1899996904940101,-0.12433570852338967,0.1403849821826333,-0.020574061183175694,0.14266709448856743
1697791094043760876,35,0,,-0.07064725284557385,-0.1272905111347742,0.18513590570366836,-0.12748474717819225,0.14222101278355903,-0.01614186161528328,0.13774210593627786
1697791094055660690,36,0,,-0.06975740835649964,-0.11894899830468726,0.193071339124647,-0.12583853519620664,0.14641685792928513,-0.018536077469515837,0.15144548368652735
1697791094065775438,37,0,,-0.06378401052008545,-0.12431940238454563,0.19125423705653039,-0.12880704056164827,0.15133375185093942,-0.012524860225123642,0.1430295268726641
1697791094075592507,38,0,,-0.07275791470100847,-0.13415264963679607,0.19021337165713287,-0.12459175057259698,0.15335184186868098,-0.01445664629509628,0.13725629192650662
1697791094086588431,39,0,,-0.06980696086073648,-0.12653665470720643,0.1916158282606254,-0.1300331867442167,0.14641282933931818,-0.017813635557173572,0.14080896645362379
1697791094096686167,40,0,,-0.07081718434525003,-0.12863282757512043,0.1930741212575827,-0.12216297632522141,0.14110772449111073,-0.010009211216394998,0.15137158903864464
1697791094107718922,41,0,,-0.06974711642541023,-0.12892357923411685,0.19709977159811956,-0.13069995936191856,0.15617283337817742,-0.01146150210519193,0.15612468745468122
1697791094118460088,42,0,,-0.06701337235743626,-0.13035851785218938,0.1999239989873623,-0.12979866220051192,0.15114847225230096,-0.004119594726312465,0.15049810153001622
1697791094128733238,43,0,,-0.0677146846489501,-0.12909663096882026,0.2062487381259003,-0.12841905777708268,0.14810167889976378,-0.007128566487421853,0.13639860951480484
1697791094139102998,44,0,,-0.06777617528274904,-0.13140115576319802,0.1978648347315492,-0.13847609982331668,0.15766881963102647,-0.006368338149887587,0.15362378971947374
1697791094149032206,45,0,,-0.07154126811440656,-0.14204495747377974,0.19712905138202078,-0.1342904288165297,0.1638030721023165,-0.010453613503606865,0.14961968731066969
1697791094158840210,46,0,,-0.07085252553828322,-0.14442378821804672,0.19570659178575517,-0.14207941157772738,0.16183092025832804,-0.016196418138407356,0.1495235382011412
1697791094169702979,47,0,,-0.06350343259516651,-0.14039309977503955,0.20263767126160792,-0.14028946124451766,0.15626396671559908,-0.01862817287352234,0.142492718550306
1697791094180125680,48,0,,-0.06689854390446233,-0.13909340758635486,0.1936142023225214,-0.13920934136369453,0.148103650548489,-0.009655737101733217,0.1426569037747245
1697791094190715165,49,0,,-0.06814637650677427,-0.14616712457203726,0.20000334383008253,-0.13824644011185055,0.16002032678754935,-0.012436442268608993,0.155109124088774
1697791094200691637,50,0,,-0.06540934685619719,-0.1454987907718875,0.20066182336462557,-0.144792069588684,0.1563813875472605,-0.012192682715598419,0.14983076424564543
1697791094211645894,51,0,,-0.06653860942253316,-0.14375271260521552,0.20599959718553415,-0.1392791631026721,0.16948032384948392,-0.008235339267030019,0.13781168479856637
1697791094222676673,52,0,,-0.06247945689534381,-0.14004036695522878,0.207576688041305,-0.1440685123968311,0.15834380918565483,-0.005861710653002929,0.1439751588842995
1697791094233098369,53,0,,-0.062236202568717966,-0.15070372628403858,0.2016772502859224,-0.1527725872359156,0.1582673171065403,-0.012487130451408984,0.15319857789511498
1697791094243761709,54,0,,-0.06297803151479782,-0.14878065246649713,0.1996488557089315,-0.15177367431930341,0.15547087045298819,-0.010772672587173028,0.15595086567649882
1697791094253829541,55,0,,-0.06456149114111245,-0.14906129914298588,0.2068976726905156,-0.15368796369163432,0.1587393128241942,-0.008052029408558876,0.1543711430368915
1697791094264819934,56,0,,-0.06899860827744154,-0.1493009445866101,0.21109760550182546,-0.15655803363111437,0.1657088278805925,-0.011446900885331622,0.15236605301734335
1697791094275876778,57,0,,-0.06734069298943214,-0.15518038910470358,0.21191717461462808,-0.15197412610585018,0.16947008018386597,-0.00749726278182404,0.14851699883356057
1697791094286115872,58,0,,-0.06645869202933793,-0.15371685578178618,0.20520313898390652,-0.15523420461664073,0.16866861080806678,-0.01259348254453723,0.16271176508676521
1697791094296751198,59,0,,-0.0657432449475281,-0.15806411705268042,0.21454306587795008,-0.15633745737616825,0.15650563911276785,-0.003958580492063918,0.15729899498845296
1697791094307836162,60,0,,-0.0625150746360654,-0.1615689033178891,0.2084326682830774,-0.15420857584176353,0.1788587143485382,-0.0010132220596701723,0.15806113029842384
1697791094318712838,61,0,,-0.061812566279895,-0.15962814003417292,0.21279508562251065,-0.1611001138226163,0.17919041947965583,-0.0037095325144462727,0.15787008623445015
1697791094329783633,62,0,,-0.06093282606733441,-0.15995834596505845,0.21038071191124272,-0.16592008443385656,0.17642241987714188,-0.004692958526666029,0.16481721582266387
1697791094340860376,63,0,,-0.0641121068205872,-0.15800661724454595,0.21437129176288544,-0.16822598457561627,0.1712837346209706,-0.01120959734263634,0.15369682983258137
1697791094350888446,64,0,,-0.062356951453422245,-0.16476979168108688,0.22121455810614463,-0.169067586476973,0.1655940869629536,-0.012841861346112187,0.15292939863026242
1697791094362040981,65,0,,-0.05721806933711212,-0.16399440441530072,0.2106053481592738,-0.17034653255139107,0.17122517716167004,-0.017155540737270117,0.16534888910700937
1697791094373150839,66,0,,-0.0653650598531827,-0.17208278081009634,0.21070313520767261,-0.17678744095079116,0.1716463844240177,-0.001825207525119352,0.15541078456727578
1697791094382993795,67,0,,-0.05972263717850241,-0.16835160583669603,0.21281697534436012,-0.17309456658649086,0.18197790299015879,2.303948149324749e-05,0.15778909673068034
1697791094392784589,68,0,,-0.05627573210252039,-0.1688885776851855,0.21265797359596553,-0.17808319412869086,0.17235980190445208,-0.0045812475266036184,0.15921566143480753
1697791094404092871,69,0,,-0.06076120117626993,-0.17280003300776853,0.2154403901607149,-0.181786955610749,0.17931064436875807,-0.0014210389372444781,0.15897452359039757
1697791094414918170,70,0,,-0.0640607494536802,-0.1730827064696505,0.22206160194598037,-0.1823742243083609,0.1804773877929784,-0.004493309765527631,0.16756851596171188
1697791094426128777,71,0,,-0.06019267090350629,-0.1813497650952012,0.2180369871356489,-0.18188260614138468,0.18989169807506057,-0.0035361159459046418,0.16325497187871363
