%time,field.header.seq,field.header.stamp,field.header.frame_id,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6
1700474854829385100,22,0,,-0.201928324856758,0.1179429809531882,0.3495499848231514,0.1041137398439318,0.33604024996592874,0.20595734529798365,0.06001047737994439
1700474854840635163,23,0,,-0.19698051033304914,0.11851528230459714,0.35050269725670735,0.10473988167095942,0.33247490168930943,0.22016007231357512,0.05560878385702962
1700474854850373738,24,0,,-0.1883331867998808,0.11590962862720483,0.3466224990284175,0.10566932711722092,0.32370742776269124,0.23061910322777127,0.05586555876239974
1700474854861802597,25,0,,-0.1959602830925139,0.11574482224775441,0.3341528452154898,0.10448748994097941,0.30764337486848636,0.22676880433163743,0.053739308418665366
1700474854872650656,26,0,,-0.1987656377626034,0.11096530674506175,0.3294163002366642,0.1048527055766412,0.31271733673718227,0.24084694044548124,0.053892265178487206
1700474854883694074,27,0,,-0.19232331056761062,0.11523299339390637,0.3243007549176831,0.09770532734965331,0.3056364745269052,0.24534470659374033,0.05460738839277588
1700474854893789038,28,0,,-0.19611365858213542,0.11824199729631063,0.3166862641881199,0.0951414298342243,0.30868377180779794,0.23180744388529395,0.0600420366058362
1700474854905635916,29,0,,-0.19446425581145582,0.11563950391746683,0.3197290380367647,0.0916924833969247,0.306220758043417,0.21222020635860803,0.04901306057085837
1700474854914377959,30,0,,-0.18879317898560805,0.1133017374788333,0.3298973422932322,0.09293411326007957,0.29619456530229726,0.21318845802169772,0.059882872446445135
1700474854925859759,31,0,,-0.18618725131247793,0.1010169099177454,0.32316406297076505,0.08854811647408935,0.29426210698367505,0.21034429580341607,0.04679758439819258
1700474854936830347,32,0,,-0.17767628344927267,0.10071956096100544,0.32035830024486844,0.09059974169128884,0.29500676587205577,0.21308575097689264,0.04955085695711988
1700474854946547243,33,0,,-0.17717473475704665,0.10256821784967873,0.32140765897316,0.09004628735257199,0.28087511384647856,0.23427371711754413,0.05519895101262927
1700474854957036859,34,0,,-0.18084043950219045,0.09976612812773618,0.32259023741113846,0.09490755968641565,0.27823016857097554,0.22691708891756254,0.05330746514049937
1700474854966790662,35,0,,-0.17986513523582326,0.10075950138424138,0.32430843125628894,0.09881948480348295,0.27503794431814166,0.23349582841962865,0.04658201736781628
1700474854977687451,36,0,,-0.1746047884761651,0.10078305977218824,0.3163447498343496,0.09453894834271338,0.27614394378492957,0.2369506112523571,0.04963144384555171
