%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6
1699373212144245317,22,0,,-3.382223798885227e-05,-0.7864415359499921,-0.0020371596678132394,-2.355602337028686,-0.0014893704446786891,1.578277887829492,0.7894360110354431
1699373212154411246,23,0,,-4.2295721599102155e-05,-0.7864365891512605,-0.00207551804540316,-2.355602346185897,-0.0014562574147301353,1.57826936878849,0.7891710900811167
1699373212165061638,24,0,,-4.860401922487071e-05,-0.7864344702744407,-0.002101215002616174,-2.3556023462910307,-0.0014172340187336404,1.5782634641239295,0.7888940259973212
1699373212174603176,25,0,,-4.116812245433931e-05,-0.7864334288323894,-0.0021338418103458473,-2.3556051305607486,-0.0013745041632429915,1.578249279519188,0.7886527885492061
1699373212186391260,26,0,,-4.646953221546044e-05,-0.7864334202548585,-0.0021604577241658616,-2.3556023461860542,-0.0013116983093634628,1.5782305548968556,0.7883618757186861
1699373212195252513,27,0,,-4.9644485595143646e-05,-0.786430479652005,-0.002194269669514787,-2.3555995621262937,-0.001245849973904525,1.5781982470638485,0.7881165794300663
1699373212206594564,28,0,,-4.687249457200294e-05,-0.7864302264451205,-0.002230386313234406,-2.355602371695859,-0.0011901336519791414,1.5781532855737221,0.7878561702154454
1699373212217730480,29,0,,-4.962743730515538e-05,-0.7864294173128338,-0.0022574690536810564,-2.355607644403007,-0.0011425536863814217,1.5781363697953479,0.7876133720331473
1699373212228303745,30,0,,-4.649448559069177e-05,-0.7864262212803428,-0.0023003617204560302,-2.355608191737613,-0.0010922085637582546,1.578136671504497,0.7873692711719307
1699373212239318414,31,0,,-5.284841260397675e-05,-0.786425892980946,-0.002342268093369266,-2.3556046773587673,-0.0010444533154881563,1.5781363238950785,0.7871151301686223
1699373212249681886,32,0,,-4.792607012642244e-05,-0.78642696675308,-0.00238830751600058,-2.355610494297179,-0.0009966923804285975,1.5781339151702845,0.7869115246811669
1699373212260217832,33,0,,-5.316909054758011e-05,-0.7864212831842129,-0.0024381360505837707,-2.355607971438552,-0.0009409840886198229,1.5781296435727608,0.7866760504779599
1699373212270561365,34,0,,-5.641738827924168e-05,-0.7864174462278427,-0.0024739969135972118,-2.3555995370579956,-0.0008915457376920901,1.5781299420913064,0.7864611781221487
1699373212280612920,35,0,,-5.4641386953220606e-05,-0.7864164290922648,-0.002534342714528309,-2.355607954661435,-0.0008557763360499772,1.578122008120821,0.7862620624157362
1699373212290393565,36,0,,-6.243973160756117e-05,-0.7864109459749892,-0.0025911131645109655,-2.3556054455804896,-0.0008125945863532586,1.5781116493659317,0.7860532179584768
