%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6
1700474854829385750,22,0,,-0.033410981957534086,-0.7659876632836771,0.04664504863165183,-2.337876883196549,0.055212885734117,1.613757031350012,0.804874719795222
1700474854840621153,23,0,,-0.03556501415030414,-0.7646871663224383,0.05057011773993492,-2.336709221718126,0.05890152077194091,1.6160761438889166,0.8055291443132602
1700474854850646543,24,0,,-0.03750348552921429,-0.7635270984418183,0.05408164212512586,-2.335660258661823,0.06213871128747314,1.6182442724598805,0.8060760756744946
1700474854861513414,25,0,,-0.03965005879167184,-0.7622635619485072,0.05786387083495707,-2.3345017403251416,0.06557484495845028,1.6207163734163907,0.8066620953116079
1700474854872353387,26,0,,-0.0418060182385395,-0.7610023258824542,0.061559860399879665,-2.333349606344899,0.06902705554832325,1.623238957200412,0.8072624387237709
1700474854883689256,27,0,,-0.04395523849059421,-0.7596968214663478,0.0651725425133226,-2.332195631201222,0.07249057566893478,1.625818183758486,0.8078833673272117
1700474854893811756,28,0,,-0.04588487178503109,-0.7585002024033636,0.06841169711563497,-2.3312327858331496,0.0755573962312055,1.6281707583701817,0.8084459018984047
1700474854904885874,29,0,,-0.047977823838295686,-0.757220079659122,0.07198849063058689,-2.3302384059863086,0.0789037748138674,1.6306071393163422,0.809079696121374
1700474854914786654,30,0,,-0.04986632940520573,-0.7560899035935249,0.07525271523514916,-2.3293308914118755,0.08190397538863012,1.6327402958031214,0.8096579103096774
1700474854925951846,31,0,,-0.051935543783486866,-0.7549054268393569,0.07882316289512514,-2.3283575728635078,0.08507100472491375,1.6351065604582966,0.810253349985297
1700474854936727992,32,0,,-0.05396630732557187,-0.7537796550256679,0.08240538544466898,-2.3273886060156372,0.08826020118160774,1.6375197714112044,0.8108389253514877
1700474854946684784,33,0,,-0.055784808562571384,-0.752778377395699,0.08564719937842691,-2.3264930124302086,0.0911513546134495,1.6398180786760275,0.8113633930430861
1700474854956956429,34,0,,-0.057591532151180416,-0.75175041937289,0.08886204135155071,-2.3255351490801655,0.09397437569584254,1.642147213978441,0.8118820010992969
1700474854966996726,35,0,,-0.05936660893181186,-0.7507065146926609,0.09206327574968462,-2.3245518513061967,0.09680357211969892,1.64453803569629,0.8123975632979097
1700474854977579554,36,0,,-0.06130057814097428,-0.7495707637204059,0.09558894143169823,-2.323508596633475,0.09985060855355202,1.6472149988694413,0.8129218992077795
1700474854987460335,37,0,,-0.0629943996775918,-0.7485222859378831,0.09880835467323938,-2.322582965640861,0.10253227451355228,1.64962538372618,0.8134060880101581
1700474854998944638,38,0,,-0.06483268346282829,-0.7474348017287402,0.10232734567817485,-2.3216154246590626,0.10541405592112348,1.6521557206656778,0.8139519836900093
1700474855009323208,39,0,,-0.06662584379415791,-0.7463817855248784,0.10576827779466348,-2.3207126176192374,0.10825712990197524,1.6546704230109452,0.8145106889526361
1700474855019744029,40,0,,-0.06824516845138202,-0.7454525414834876,0.108818563568637,-2.3199341604198738,0.11081770762833736,1.6569540097902227,0.8150303681883801
1700474855029670395,41,0,,-0.06989654800239883,-0.744567573925118,0.11179996168984926,-2.3191910269652527,0.11334669168084441,1.6592997562679879,0.8155537162592209
1700474855040409842,42,0,,-0.07170889833346221,-0.7436080559551976,0.11497485122508036,-2.318371795561184,0.1161145146208255,1.6619281338395464,0.8161105629570783
1700474855050561823,43,0,,-0.07337350005751618,-0.7427416493937844,0.11783997811771375,-2.3175825204260194,0.11851194837266683,1.6643900949282955,0.8165956237131287
1700474855061823740,44,0,,-0.07519196388268762,-0.741797393342833,0.12098908899914673,-2.3167182173984284,0.12105641783853885,1.667196856435035,0.8171322929851177
1700474855072594716,45,0,,-0.07694150628244546,-0.7408690160744147,0.12414048219559247,-2.3158365818671314,0.12353042149518184,1.6699335828184652,0.8176637535015697
1700474855083814264,46,0,,-0.07865030421138232,-0.7399617425062369,0.12731249625412083,-2.314941516565541,0.12602875939554367,1.6725082342945952,0.8182034628607285
1700474855094515166,47,0,,-0.0803130696824046,-0.7390880160589708,0.13040487530692463,-2.3140945328637517,0.12854695872481608,1.6750840404931608,0.8187302025867106
1700474855104531304,48,0,,-0.08179902787033005,-0.7383264042060248,0.13318588416043733,-2.3133178784873087,0.13072775677839601,1.6774455465287579,0.819182473747934
1700474855115726467,49,0,,-0.08345303755683971,-0.7375147653359121,0.13623193792359972,-2.3124823700361636,0.13308066508861205,1.6801487584151729,0.8196732435490536
1700474855126419301,50,0,,-0.08509510919596433,-0.7367373675428799,0.139190196775435,-2.3116371454046885,0.13546138026001917,1.6828953402659663,0.8201531566563863
1700474855136659120,51,0,,-0.08657659850005064,-0.736034524641361,0.1418604947958041,-2.3108490101400743,0.13751742752171672,1.6854538419765572,0.820578914751775
1700474855146651563,52,0,,-0.08801056595387899,-0.7353413062417398,0.14449959075454896,-2.3100498111627448,0.13948681023834994,1.6880892455291563,0.8210326944636839
1700474855157762856,53,0,,-0.08952738804849238,-0.7345729933928214,0.1473705162649118,-2.3091734414676495,0.14160161185268044,1.6908466859944309,0.8215377392706366
1700474855167811207,54,0,,-0.09089264832398633,-0.7338728932119158,0.1499437788583851,-2.3083945496188667,0.1434953825002467,1.6932437010513404,0.8219971553916557
1700474855178648566,55,0,,-0.09236589502668324,-0.7331292442698936,0.15274317705775045,-2.3075938516663794,0.14558032427787151,1.695905885150558,0.8224719039943345
1700474855188790563,56,0,,-0.0936876148003871,-0.7324727294582154,0.15525826579559573,-2.3069184630219124,0.14748190460441304,1.6984075047329932,0.8228999834222355
