%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6
1699436873346265836,25,0,,-5.073746636844392e-05,-0.7863012698744579,-0.002062786885835773,-2.355442921119824,-0.0015125044270208707,1.5783913576561135,0.7932511779374568
1699436873356806290,26,0,,-6.493518033088187e-05,-0.7862990315522141,-0.002095261086645954,-2.355442921119824,-0.0014627928292879806,1.578387400744899,0.7932562641998131
1699436873367054919,27,0,,-7.205050637379907e-05,-0.7863033019362454,-0.0021234264930089838,-2.3554403843089617,-0.001417239531363908,1.5783779817934613,0.7932574472269157
1699436873378640228,28,0,,-7.52536616266049e-05,-0.7863005558974081,-0.002167500467961151,-2.3554451494137467,-0.0013793442177827383,1.578364637862414,0.7932512961615374
1699436873389221693,29,0,,-7.665686849133692e-05,-0.7863005558960511,-0.0021959510152079337,-2.355438730302847,-0.001337188470163633,1.5783362380701267,0.7932555521236575
1699436873399418515,30,0,,-8.044304734621537e-05,-0.7862976605329662,-0.00222721411260682,-2.3554490384796165,-0.0012912065563880182,1.5782811539670711,0.7932504658599694
1699436873410178131,31,0,,-8.271969492071145e-05,-0.7862973658456592,-0.0022598971109222647,-2.3554462585276896,-0.0012429131174532405,1.57822839936871,0.793253314167261
1699436873420243532,32,0,,-8.657160007001457e-05,-0.7862998442076846,-0.0022960903013785933,-2.355449043039682,-0.0012026082219271665,1.5782230651497338,0.7932576902915258
1699436873430246657,33,0,,-9.226136459160806e-05,-0.7862946048570972,-0.002325258304170376,-2.3554511946816676,-0.0011662912535938402,1.5782297775544345,0.7932577014354438
1699436873441384464,34,0,,-8.840217115447559e-05,-0.7862943328756685,-0.002363189757114981,-2.355445699865529,-0.001114095545333253,1.5782271930570848,0.793251890013689
1699436873452169904,35,0,,-9.616029828082319e-05,-0.7862957886124229,-0.002408528468534958,-2.3554485611796023,-0.0010735179673371897,1.5782270591257987,0.793254879292024
