%time,field.header.seq,field.header.stamp,field.header.frame_id,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6
1700474248563602398,22,0,,-0.2602541601816234,0.09618266039796348,0.4759224143669458,0.18658631699923378,0.4306694053784495,0.26392213980844903,0.07148231721599171
1700474248573925470,23,0,,-0.2574779744465485,0.09510135319353723,0.46581558813234364,0.1791502234600635,0.4119212416189522,0.27393460196135033,0.07597607342073603
1700474248584775422,24,0,,-0.26189164544607624,0.0892688409544671,0.46490431519987147,0.17390671091916873,0.4133392343600142,0.28459188493319987,0.07845903126654034
1700474248594925263,25,0,,-0.25244852212533647,0.08673816648767566,0.47235056004477544,0.17131964415680634,0.40935816674419495,0.28563355564599985,0.07735649916434117
1700474248605876170,26,0,,-0.24179929356643248,0.08240844658158364,0.45410762411509636,0.18017288637990314,0.4184723170845125,0.27833505378913986,0.0715963071293432
1700474248617082869,27,0,,-0.24119282906043832,0.08917619339187689,0.44431837384288164,0.1817493525782243,0.40044353748976863,0.2763594439567793,0.07735027822307312
1700474248626826149,28,0,,-0.23978640379961907,0.08409610600521773,0.44952519682078906,0.1758075165297896,0.3849802883174421,0.27697139490073575,0.08238291607897724
1700474248636772391,29,0,,-0.23250901292671777,0.08171199636221285,0.4536632837423056,0.1771587377873918,0.4007760721308521,0.2927919348790698,0.07701925679149922
1700474248646932529,30,0,,-0.22857218204006952,0.0826182334485127,0.45003257204221725,0.16720645782130236,0.38677964981957824,0.29693090933632327,0.07543152138251526
1700474248658555296,31,0,,-0.2261329416016902,0.07882180450829535,0.44041129330067047,0.160283439618396,0.3813750967228852,0.29425777036524187,0.06573122735858118
1700474248668970948,32,0,,-0.21999271058050518,0.0791584892194078,0.42475904876269066,0.15038711249855655,0.3598164148119369,0.29430520079464306,0.08326543847735873
1700474248679847662,33,0,,-0.2108106282641568,0.0727353985473189,0.4363905548893025,0.1612278623480446,0.35653984680104794,0.29166900155634906,0.0769060441373845
1700474248691061672,34,0,,-0.21586452460768307,0.07425498888430072,0.4198053004615045,0.1592123770040557,0.3581920319009014,0.286864173514613,0.08376694686691825
1700474248700916565,35,0,,-0.20969963846420397,0.07049528267179438,0.4179347058964532,0.16466942831025433,0.3567321110733658,0.2838141611235791,0.0878230840663608
1700474248711297523,36,0,,-0.2041159585051193,0.07646176383288168,0.4247516416529068,0.1589944609366258,0.3400289265044163,0.3028309755416948,0.09372389733075347
1700474248721731828,37,0,,-0.19587243557274725,0.07799533072044955,0.4107433350355667,0.15978272435076923,0.33624217780649374,0.30045289405726006,0.07740561835578098
1700474248731736059,38,0,,-0.19744673977157667,0.07957763946063806,0.40135848636729327,0.15454060623875776,0.3301549938792839,0.32338020881749907,0.07123677087091572
1700474248743084528,39,0,,-0.192265897007691,0.0745134910754627,0.3839372982894945,0.1541923051357139,0.32532444972825114,0.31276322037730725,0.0763188995105155
1700474248753460399,40,0,,-0.18861926129134166,0.07211401649888884,0.3871382664064941,0.15968590308892616,0.3256120350925559,0.28734898979749324,0.0871986213950608
1700474248766288429,41,0,,-0.186684627766628,0.07530767178793943,0.3920181377116047,0.15446501351571806,0.30974349228254255,0.2912542797848502,0.07405253565673806
1700474248777166805,42,0,,-0.18005439639640383,0.06829367649896896,0.3771153091369519,0.15259501470641287,0.31036179494754873,0.30930144958090905,0.0779168571541255
1700474248788011570,43,0,,-0.1789929351254527,0.07106938426772395,0.36463319090111107,0.15470692853448587,0.2977478562546937,0.3113593512846421,0.07426743219936321
1700474248798805833,44,0,,-0.17258911236117427,0.07603471388016853,0.3641674718029215,0.15318720746038803,0.2903188120658946,0.3217887722732505,0.08128603827169946
1700474248808908970,45,0,,-0.17283149085495877,0.07018429741379753,0.3502973006523372,0.14767012699639404,0.2967677173581777,0.31041762433706915,0.06665375295868664
1700474248819911042,46,0,,-0.16553089033983998,0.06478659121224617,0.3468474619727293,0.15172664533709737,0.28694368411731447,0.29605424816203096,0.06669015087443321
1700474248830748449,47,0,,-0.1641075779505006,0.0696521356165275,0.3490779089792622,0.14056394346647882,0.28770587334458997,0.3018207017836798,0.08308241703875487
1700474248842126823,48,0,,-0.1561459428789012,0.07153039430604809,0.3421815036045444,0.14092735194505399,0.2695266375724112,0.30497240183791974,0.07444613268579013
1700474248852614474,49,0,,-0.14611405066037844,0.06496674648506343,0.3379516519983025,0.13568928089935145,0.27063728355170713,0.32695052665131574,0.07656338244310437
1700474248862723276,50,0,,-0.14987041862187872,0.06997642289487115,0.33435258259761125,0.13805308683387169,0.26301324850716773,0.3319999560615459,0.08299405035528666
1700474248873937615,51,0,,-0.14704514351742726,0.06547107544797225,0.31493924438907656,0.1396553332324333,0.2595505498723258,0.30655621447607295,0.08135275609558679
1700474248884851660,52,0,,-0.13812701982577807,0.06880484046031428,0.3146168782718544,0.14478395612489972,0.2576529783704562,0.31324277281359486,0.08026980955246196
1700474248895000818,53,0,,-0.13872128898699962,0.0666512913245389,0.3066383209561122,0.14388441312374095,0.25677092038870303,0.30944195307714706,0.07598645558617274
1700474248905968657,54,0,,-0.13142795472684657,0.069846024729233,0.2990316010130319,0.1362868436745029,0.246657860226579,0.3136639649419887,0.06856780197901947
1700474248916807400,55,0,,-0.12287281936097272,0.06870562536704251,0.30186538670863805,0.13408496635085587,0.2388921582431948,0.3415773587665525,0.08250245461280825
1700474248926748148,56,0,,-0.12474305222765204,0.07213443640705275,0.29277333182935983,0.126993106350027,0.22444040707831006,0.3262201923479906,0.08814822706971186
1700474248937601595,57,0,,-0.12828898318788207,0.0730842778535964,0.2862856801439556,0.1347923153795394,0.22439158712487525,0.31013934890252254,0.07444779034873947
