%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6
1696254730325634105,30,0,,-0.0018058189786179066,-0.7931399554693103,-0.0002966013043077727,-2.3509427665499794,0.0072571948349726065,1.5831668064344324,0.7790178140667764
1696254730336620809,31,0,,-0.0019100701641672519,-0.7934129370139484,-0.00017859126882107743,-2.3506771380704956,0.007510673241860073,1.5834277745550593,0.7792672965814036
1696254730346698443,32,0,,-0.001996796854804897,-0.7936586457482929,-7.499231315445095e-05,-2.3504311919663134,0.007739628205163105,1.5836666853466037,0.7794860665190325
1696254730357519803,33,0,,-0.002094173916572231,-0.7939471582617782,4.335208336954967e-05,-2.3501775779544474,0.0079992523252606,1.5839329166295377,0.7797357163549576
1696254730368453706,34,0,,-0.0021850540492483347,-0.7942316594871378,0.00016050084808390784,-2.349929514057757,0.008253869187774904,1.5841853019370877,0.7799797347890337
1696254730379188999,35,0,,-0.0022767620689919357,-0.7945288846853952,0.0002700374383861581,-2.3496787229668503,0.008509903784297179,1.5844652190356996,0.7802427284307606
1696254730389726833,36,0,,-0.002359116803392965,-0.794807369229921,0.0003756065440039428,-2.349439559478664,0.008749592626728274,1.5847308655139152,0.7804764078447053
1696254730399523894,37,0,,-0.0024400897193690993,-0.7950788787259825,0.00048673880585723545,-2.349200783142703,0.009008152551774234,1.585012284907579,0.780706203754231
1696254730410725221,38,0,,-0.002525600176162664,-0.7953811788593453,0.0005994394063069652,-2.348929944623896,0.009285042687527471,1.5853112234843025,0.7809788873289238
1696254730420317653,39,0,,-0.002609855401583888,-0.7956584563846376,0.0007104710890824368,-2.3486921212131606,0.009557684831786747,1.5855698125478794,0.7812330203093024
1696254730430313062,40,0,,-0.002690491394320391,-0.7959342841916642,0.0008247299940142292,-2.348439867646173,0.00982188863758097,1.5858333601038541,0.7814915622521814
1696254730441636043,41,0,,-0.002773449967023469,-0.7962484636201752,0.0009425087733973877,-2.348177300992809,0.010102726852043924,1.5861276361957557,0.7817800761158833
1696254730452163338,42,0,,-0.0028541124374073428,-0.796568593295179,0.001061744448712238,-2.347910847476178,0.010389977238778702,1.5864208811710554,0.782077829162842
1696254730463427637,43,0,,-0.002936514325054024,-0.796902586520864,0.0011909174690982246,-2.347637846058721,0.010667416880991537,1.586719350813607,0.7823879975997872
1696254730474314917,44,0,,-0.003020350089763985,-0.7972327562390497,0.0013129724559816,-2.3473724842376535,0.010947758395640418,1.5870295171090851,0.7826851712169784
1696254730485454364,45,0,,-0.0031140499490205256,-0.79756079254081,0.0014299413910961309,-2.3471089931348565,0.01122118200215677,1.5873252470511248,0.7829883208284262
1696254730496432135,46,0,,-0.0031981837405996153,-0.7979115804903347,0.001554162946590257,-2.3468392117243675,0.011500397081052629,1.587630429360441,0.7832910194017859
1696254730507520884,47,0,,-0.0032822433794113806,-0.7982481964404257,0.0016859430420872283,-2.346561302259775,0.011794442093384268,1.5879382794199168,0.7835952894226388
1696254730517744947,48,0,,-0.0033557734107554295,-0.7985721476887343,0.001797835236299012,-2.3463111503321192,0.012082803179786382,1.588241798583643,0.7838814083320312
1696254730528323620,49,0,,-0.0034382829168477236,-0.7989186680333414,0.001916666244893245,-2.3460189920146406,0.012410403282752147,1.58856355840766,0.7841914613508417
1696254730539541204,50,0,,-0.0035164360052989158,-0.7992683789860408,0.002032602522490169,-2.345736009104917,0.01274210897782345,1.588875453147523,0.784520542581412
1696254730550301686,51,0,,-0.0035890662823955134,-0.7996362198648524,0.002148181566343883,-2.345451905667869,0.013078008606786816,1.5891981540948796,0.7848417445542857
1696254730560399055,52,0,,-0.0036643562392741813,-0.7999625331125911,0.002252990507894713,-2.3451780111885174,0.01339150985580947,1.5894673453409278,0.785146792361776
1696254730571926166,53,0,,-0.003741520634085385,-0.8003434491651812,0.00236797882182418,-2.3448949681016167,0.013705483058712234,1.589787588405788,0.7854610665513303
1696254730582635259,54,0,,-0.0038189722521454884,-0.8007170456271094,0.0024884568306625813,-2.3445939702010663,0.014017611417816867,1.5901023380858132,0.785769085263048
1696254730592764811,55,0,,-0.003888660601317131,-0.8010745044054425,0.0025920812261265086,-2.344321262539695,0.014305489919926266,1.5903898449093148,0.7860478016253547
1696254730603658556,56,0,,-0.003957207684211998,-0.8014570335898742,0.002709984851849626,-2.3440060903981403,0.014650548723291785,1.59071169588326,0.7863715381092845
1696254730614524952,57,0,,-0.004031639379395193,-0.8018510968507129,0.00283043277948494,-2.343695257699641,0.014993506755376189,1.5910521231855075,0.7866772693676268
1696254730624718642,58,0,,-0.004101223340526731,-0.8022094050460492,0.0029396828463268358,-2.3434000161986495,0.015306100407113036,1.5913740206085267,0.7869737442478634
1696254730635570251,59,0,,-0.004170125078118719,-0.80260596856798,0.003052343243276635,-2.343075639555304,0.015655980418686526,1.5917235966517838,0.7872964693192365
1696254730645778623,60,0,,-0.004254185077502735,-0.8029781408191344,0.0031599081072199776,-2.3427701780066084,0.01599040923836248,1.5920339497111258,0.7875961452227411
1696254730656630431,61,0,,-0.004333439967916342,-0.803378308914621,0.0032798657759030066,-2.342431765600688,0.016364500787667102,1.5923730781099845,0.7879460638987502
1696254730666775356,62,0,,-0.0044118976015308994,-0.8037504767908462,0.003397456268429953,-2.342130224530812,0.016684029089243657,1.5926978261327482,0.7882628882541726
1696254730676534308,63,0,,-0.004470440078734338,-0.8041267266423829,0.0035116806817372405,-2.341812064219256,0.017004126296865825,1.5929991700177824,0.7885938837607308
