%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.name6,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5,field.effort6
1692359921685782177,19,1692359921684544002,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.08519264678286398,-0.7611039781354039,0.03260912685510002,-2.312444153731295,-0.02562029710758052,1.5291136958652167,0.792822518284375,-0.08819680094006145,0.03804193238386891,0.02716991025521961,0.06134702341481898,-0.03359922886249416,-0.042396476930962955,-0.0022170252996511187,0.024463415145874023,-3.5666446685791016,-0.18854808807373047,22.03244400024414,0.3493184745311737,1.7127317190170288,-0.11096896976232529
1692359921719335043,20,1692359921718580190,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.08816727705248713,-0.7598120064438086,0.03347020028013216,-2.3103999874047036,-0.026728375296640895,1.5277131442330583,0.7928227461071449,-0.08676196152477827,0.03636441358127489,0.02082770184644344,0.05837296634130948,-0.03663543329285485,-0.04134502201882116,-6.391594722080798e-05,0.06016898155212402,-3.4555606842041016,-0.03779125213623047,21.99277114868164,0.3557271659374237,1.7475217580795288,-0.12470187991857529
1692359921753418335,21,1692359921752561528,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.09106107579862185,-0.7585093007896989,0.03431657603548911,-2.3083918679408773,-0.0277991138005357,1.5264335853419735,0.7928252414198628,-0.08013987479083594,0.03647606199759741,0.024676122500792815,0.05951068209838583,-0.03086734250654294,-0.03979575070372807,0.001037125095075046,0.06016898155212402,-3.5309391021728516,-0.0020856857299804688,21.83804702758789,0.3557271659374237,1.7054075002670288,-0.14392796158790588
1692359921787581894,22,1692359921786570935,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.09395083399954707,-0.7572365202180226,0.035181220729815665,-2.306511151677575,-0.0287967522839361,1.5251324496266958,0.7928259518796361,-0.08370164514809685,0.038402141213920514,0.027789969919347155,0.05647078919993003,-0.033430074296321693,-0.04108284898859266,-0.0009733449199718625,-0.12629342079162598,-3.4952335357666016,-0.14887523651123047,21.79837417602539,0.3126973807811737,1.7200559377670288,-0.15033665299415588
1692359921821169700,23,1692359921820585642,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.09681301038151438,-0.7559325488778117,0.0360515905260341,-2.304686599886485,-0.029845558268067823,1.5239342418426554,0.792825120738853,-0.08532875949520638,0.04006715537789237,0.02253722501245621,0.05023237964277889,-0.03221509181384038,-0.043924150685046195,0.0009830846703604234,-0.05091500282287598,-3.6023502349853516,-0.22425365447998047,21.99277114868164,0.3191060721874237,1.7548459768295288,-0.14392796158790588
1692359921855163832,24,1692359921854583348,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.09961164736301956,-0.754618927519321,0.03685914114310182,-2.3027910231156725,-0.030911478684855803,1.522793089720968,0.7928238158066105,-0.08116068245862851,0.04430469936887244,0.02349265016721261,0.05573163618351793,-0.03330782803734083,-0.03181503733225572,0.0004966185924896825,-0.015209436416625977,-3.7888126373291016,-0.18854808807373047,21.95309829711914,0.3612203299999237,1.7832273244857788,-0.13111057877540588
1692359921890326330,25,1692359921888716220,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.10229321536338844,-0.7533440559797056,0.03759144547337498,-2.300852105569176,-0.031880257802879515,1.5216782966285285,0.7928215778581048,-0.08419078336407278,0.03741119872325057,0.014444369266986789,0.06179954554137766,-0.03114345216504147,-0.0420259946375127,0.00017936537134210527,-0.05091500282287598,-3.8245182037353516,-0.18854808807373047,22.03244400024414,0.3255147635936737,1.7054075002670288,-0.11096896976232529
1692359921925264964,26,1692359921922556138,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1049978543958832,-0.7520757044074934,0.038281753066914774,-2.29881065685147,-0.03287056828243813,1.5206495099077488,0.7928201522307446,-0.08230005298008403,0.04140450215875017,0.022007927777895994,0.0582116378262605,-0.02582625753656543,-0.03116330794672559,0.0004653288958850534,-0.05091500282287598,-3.7491397857666016,-0.26392650604248047,21.87771987915039,0.3191060721874237,1.7127317190170288,-0.09815158694982529
1692359921957722849,27,1692359921956539954,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1076535288586499,-0.750814798165654,0.03894412507106693,-2.296761764823283,-0.033876208088558485,1.5196145254132738,0.7928220335395272,-0.07519523952834986,0.038356278523616144,0.02024398723365075,0.059941264217938064,-0.021071545985609386,-0.03614400374071909,0.0007318623482097109,-0.12629342079162598,-3.5309391021728516,-0.26392650604248047,21.76266860961914,0.3374166190624237,1.7127317190170288,-0.11829318851232529
1692359921991725833,28,1692359921990572309,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.11036447155544984,-0.7494903861057556,0.03956940104379025,-2.294817894803069,-0.03477628262984932,1.518607962793763,0.7928231037349904,-0.0848206892078305,0.03869506737963445,0.016552958078309782,0.05476341909115811,-0.02671244709763335,-0.026169862207226068,-0.0030123829270143915,0.09984183311462402,-3.6023502349853516,-0.14887523651123047,21.76266860961914,0.3072042167186737,1.6770261526107788,-0.12470187991857529
1692359922026827433,29,1692359922024605225,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.11291213312803236,-0.748122939359704,0.04013913323222537,-2.2930175675725226,-0.03567750328583865,1.5176762530650407,0.7928154147654642,-0.0646166463557786,0.03926521196336617,0.01572606347914485,0.050251825559587966,-0.02438936099867792,-0.027574496562098837,-0.001851154196598865,0.06016898155212402,-3.7491397857666016,-0.11316967010498047,21.95309829711914,0.3255147635936737,1.6770261526107788,-0.052375223487615585
1692359922059591891,30,1692359922058548679,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.11536048149144668,-0.7467017426794864,0.040738370524742856,-2.291238989859986,-0.036599063991314774,1.516756038551291,0.7928231035714919,-0.06732176451070941,0.042875526212520824,0.019801659220919494,0.045995778592143544,-0.02798934798251419,-0.02731564871305529,6.33639790615913e-05,-0.015209436416625977,-3.8245182037353516,-0.11316967010498047,22.10782241821289,0.3191060721874237,1.7337888479232788,-0.12470187991857529
1692359922095246772,31,1692359922092618452,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1178339655135538,-0.745259293384442,0.041364069290431967,-2.289387156681175,-0.03748901615401458,1.5158477292854127,0.7928194411349933,-0.06907788478197482,0.04137374117012108,0.01628172854913465,0.0558566423838889,-0.02986093540389215,-0.03131672015805144,-0.00010306086458139338,-0.08662056922912598,-4.118097305297852,-0.37501049041748047,22.07211685180664,0.3072042167186737,1.7127317190170288,-0.09174289554357529
1692359922127196352,32,1692359922126633652,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.12024570052415862,-0.7438492611957556,0.04190563182837374,-2.2874677651371567,-0.0383459603955147,1.5149717072775293,0.7928247599504619,-0.06924997072992176,0.04117920791649074,0.01387511826140005,0.05624763997832872,-0.022295192419166773,-0.021242104348680492,-0.0029334373578547906,-0.08662056922912598,-4.264886856079102,-0.37501049041748047,22.10782241821289,0.3072042167186737,1.7200559377670288,-0.15033665299415588
1692359922161284314,33,1692359922160577919,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.12268310788760282,-0.7425134979990335,0.042384464331886536,-2.285454000226399,-0.03918038234132352,1.5141461254772448,0.7928185970940512,-0.0716168989045844,0.04131598845172095,0.017602610026508005,0.06055205538441725,-0.028896754143323503,-0.02670285035012905,-0.0017430780169922595,-0.08662056922912598,-4.046686172485352,-0.22425365447998047,21.99277114868164,0.3072042167186737,1.7475217580795288,-0.08533420413732529
1692359922195235635,34,1692359922194587318,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.12506930676331726,-0.7412270492281848,0.042843215849026915,-2.2834288865474526,-0.040036937978331105,1.5134149393975393,0.7928201537024642,-0.06822231749438051,0.035362745310973207,0.007933470711092858,0.058475940247923665,-0.02302458117783036,-0.017482629909658088,-0.0002524470058976777,-0.015209436416625977,-4.007013320922852,-0.18854808807373047,21.83804702758789,0.3255147635936737,1.6495603322982788,-0.09815158694982529
1692359922229490631,35,1692359922228561475,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1273626711546622,-0.740004310603922,0.04327694611695615,-2.281520177478581,-0.04083367977106138,1.5126364669015508,0.7928187295548,-0.06012858543867178,0.03221889740176448,0.01151371787231951,0.053686027600340865,-0.02558801341958417,-0.024790321478103155,-0.005580562634694096,-0.015209436416625977,-3.8602237701416016,-0.18854808807373047,21.79837417602539,0.3310079276561737,1.6706174612045288,-0.08533420413732529
1692359922263454162,36,1692359922262593628,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1295877334910493,-0.7387120199048947,0.04371958077646787,-2.2797026589543674,-0.041579779091926415,1.5118705745519947,0.7928198849206657,-0.0643954387790048,0.04010739259429685,0.006218708472463709,0.05652733178926125,-0.021869994114932876,-0.01937126090050971,0.0010053376573051552,-0.19770455360412598,-3.8998966217041016,-0.33533763885498047,21.79837417602539,0.3007955253124237,1.6989988088607788,-0.12470187991857529
1692359922297331781,37,1692359922296657186,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.13188041717087323,-0.7373585590550131,0.044148922542981396,-2.2779092417405025,-0.04234708261387404,1.5111664428553464,0.7928188472883849,-0.06480056898915398,0.04693316993706766,0.00921558348584104,0.05770093679512251,-0.02054338054292661,-0.023534098736333647,-0.0003389926052949036,-0.05091500282287598,-4.007013320922852,-0.33533763885498047,21.83804702758789,0.3191060721874237,1.6989988088607788,-0.08533420413732529
1692359922331560174,38,1692359922330535724,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1340885770135419,-0.7359166326758887,0.04454521714108765,-2.276030032878091,-0.043160207810890305,1.5104718799189438,0.7928273761964825,-0.06469471369879858,0.039621714218635404,0.014113634737519544,0.05666985451797979,-0.023025077765813255,-0.02451997400761141,0.0023450492356541187,-0.12629342079162598,-4.046686172485352,-0.29963207244873047,21.79837417602539,0.3072042167186737,1.7054075002670288,-0.16315403580665588
1692359922365495329,39,1692359922364578114,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.13633430245919637,-0.7344367231496387,0.04492634943360047,-2.274125956962459,-0.04393473944975828,1.5098319267499674,0.7928277068039509,-0.06315470853175358,0.0469753283991123,0.012673542611116088,0.06415879916369102,-0.019383981161931723,-0.017046969665586602,0.0013082597278323547,-0.05091500282287598,-4.193475723266602,-0.29963207244873047,21.87771987915039,0.3126973807811737,1.7200559377670288,-0.13751927018165588
1692359922399528593,40,1692359922398631757,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1384969981267251,-0.7329614381937846,0.04526811776692997,-2.2721500945000264,-0.04466415907869131,1.5091390486701721,0.7928186898123883,-0.055451425147886056,0.04947449587822329,0.006597304253005875,0.05637684060441191,-0.01569371796518718,-0.020938459492638416,-0.001613876120542264,0.09984183311462402,-4.411676406860352,-0.11316967010498047,21.87771987915039,0.3191060721874237,1.6916745901107788,-0.08533420413732529
1692359922434058051,41,1692359922432540651,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.14058947618797363,-0.731563080019326,0.04561769816841231,-2.270218961372335,-0.045359079455543135,1.5085220202978866,0.7928198850841983,-0.05735115063628758,0.04389586605647313,0.007314855850060465,0.05034082073090027,-0.02288967990829821,-0.02040464971039077,0.00031201309378047024,0.024463415145874023,-4.300592422485352,-0.26392650604248047,21.79837417602539,0.3126973807811737,1.6770261526107788,-0.12470187991857529
1692359922469577801,42,1692359922466563922,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.14259237618617954,-0.7302221789832672,0.04593195824290364,-2.2684240876390906,-0.04603785604039588,1.5079147346494322,0.7928164915930892,-0.047181455912182396,0.0421754553119029,0.004956080513272877,0.052310793943784295,-0.01942877923320607,-0.011058558166724455,-0.0017062314541178155,-0.19770455360412598,-4.153802871704102,-0.26392650604248047,21.83804702758789,0.2953023612499237,1.7200559377670288,-0.06519260257482529
1692359922505597780,43,1692359922500541182,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1446491674345736,-0.7288824866536597,0.04623823188983874,-2.2667130000304256,-0.04674481003465912,1.5073324499790806,0.7928277068040995,-0.05875160050826736,0.036702069206389784,0.004502854473849631,0.04382609677210026,-0.01991948647234077,-0.015250924953136779,0.01083337546397644,-0.05091500282287598,-4.300592422485352,-0.22425365447998047,21.99277114868164,0.3126973807811737,1.6843503713607788,-0.13751927018165588
1692359922535668462,44,1692359922534842023,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1466719738864962,-0.727539683580758,0.046479374081872395,-2.2649851837680526,-0.047415572342198294,1.5067538980742783,0.7928252399663093,-0.06458047073017273,0.035100897071569506,0.007945821516012613,0.05093056174898123,-0.018279427151664987,-0.015897594484106884,0.00020135680998642215,-0.015209436416625977,-4.375970840454102,-0.14887523651123047,22.07211685180664,0.3126973807811737,1.6989988088607788,-0.14392796158790588
1692359922569535157,45,1692359922568511988,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1487257565815671,-0.7261615338336808,0.046714273470111006,-2.263153950436195,-0.04803736295721659,1.5062020347132596,0.7928231037350162,-0.06050233996631172,0.04493064317756336,0.00944628687708185,0.055141929119179305,-0.01723088413060502,-0.020486071723568942,0.0008177656323736055,-0.05091500282287598,-4.522760391235352,-0.26392650604248047,21.95309829711914,0.2953023612499237,1.6989988088607788,-0.12470187991857529
1692359922606416657,46,1692359922602550111,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1506668890135687,-0.7247923425403335,0.046907877150072094,-2.2612999871186683,-0.048635878447867514,1.505706647102871,0.7928220310667056,-0.05736297513395704,0.04025556211305918,0.0049706063735018005,0.05367007232229844,-0.015685157587067112,-0.02102306521915329,0.0002605171080610556,-0.12629342079162598,-4.522760391235352,-0.26392650604248047,21.95309829711914,0.2888936698436737,1.6843503713607788,-0.11829318851232529
1692359922637726968,47,1692359922636622444,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.15260625942688644,-0.7234255990444893,0.047102568964193646,-2.259388662451689,-0.04923244828949971,1.5051992410515334,0.7928252399662296,-0.05425397921646336,0.041417882356345886,0.002950246571834407,0.05293048979582637,-0.016819137318193064,-0.015038600241781566,0.0012596435001126266,-0.08662056922912598,-4.411676406860352,-0.29963207244873047,21.91739273071289,0.3126973807811737,1.7054075002670288,-0.14392796158790588
1692359922671506006,48,1692359922670564304,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.15445384424018663,-0.722039339985111,0.04729500216243861,-2.2574704586726884,-0.04984651172270548,1.504760685415916,0.792822733392318,-0.0535418239111352,0.03728493479448523,0.0030601218565666443,0.05437840626693334,-0.02335115601608674,-0.012540389311809367,0.0010687550714130643,-0.05091500282287598,-4.375970840454102,-0.26392650604248047,21.72299575805664,0.3126973807811737,1.6843503713607788,-0.15033665299415588
1692359922705445246,49,1692359922704580049,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.15633956206627622,-0.7206076866528515,0.047481748004631764,-2.2556288326651646,-0.05039603722640969,1.5043391907536896,0.7928231037289598,-0.05788774554047604,0.045408290080870016,0.005906205100850993,0.04889103898364185,-0.012267548872725135,-0.011750537561161716,6.309603556053923e-05,-0.05091500282287598,-4.487054824829102,-0.26392650604248047,21.79837417602539,0.3255147635936737,1.6632932424545288,-0.12470187991857529
1692359922739840876,50,1692359922738613127,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.15819420453828303,-0.7191790925752901,0.04761236283176554,-2.2539294356303974,-0.05092839838946229,1.5039439438828635,0.7928252223050044,-0.046426090799888235,0.036997675865779296,0.002672458136349052,0.048375696509904795,-0.009728371898734994,-0.006522902739317236,0.0009089341846428576,-0.05091500282287598,-4.594171524047852,-0.26392650604248047,21.83804702758789,0.3310079276561737,1.6916745901107788,-0.14392796158790588
1692359922773635526,51,1692359922772507888,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1600157895670645,-0.7177736969610887,0.047714563508477484,-2.2522852836116645,-0.05144465433024009,1.5035321249970786,0.7928193091708834,-0.04902188390903748,0.040653613164115275,0.0009590077911793648,0.04935374584142139,-0.013776518392062707,-0.019075279986496777,-0.0013920543255587572,-0.12629342079162598,-4.780633926391602,-0.22425365447998047,21.99277114868164,0.3126973807811737,1.7200559377670288,-0.09174289554357529
1692359922807370672,52,1692359922806541281,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.16191014563349374,-0.716381297785875,0.04783768416122976,-2.2505312834192748,-0.05195495547574917,1.5031396596065982,0.7928201537024393,-0.054178760739107296,0.04046647568275595,0.0032402212329897843,0.052774934421452445,-0.018963400029316783,-0.008483564064954957,8.870593257922103e-05,-0.08662056922912598,-4.744928359985352,-0.26392650604248047,21.91739273071289,0.2888936698436737,1.6989988088607788,-0.09815158694982529
1692359922841358625,53,1692359922840667284,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.16368650434050283,-0.7150474980109546,0.04790524491689783,-2.2487138724818063,-0.05244945699075586,1.5027816248868335,0.7928162229927436,-0.04983993569544055,0.03631850172921133,0.003678377320521444,0.055269033169767515,-0.018582164989107468,-0.009672509718228457,-0.0010885605551731988,-0.12629342079162598,-4.852045059204102,-0.29963207244873047,21.87771987915039,0.2953023612499237,1.6916745901107788,-0.09174289554357529
1692359922875457084,54,1692359922874833587,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1654010324322025,-0.7137656030756556,0.04795211083056779,-2.2468217058667452,-0.052931724850005274,1.5024342735832377,0.7928194459142791,-0.051883613494968145,0.03105592294762103,0.0009234747924032627,0.05402827762513927,-0.015753234169156857,-0.015106642261009242,-0.00040550437308225216,-0.015209436416625977,-4.705255508422852,-0.22425365447998047,21.87771987915039,0.3072042167186737,1.7054075002670288,-0.09174289554357529
1692359922909488532,55,1692359922908585409,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1670578192884463,-0.7124613978945246,0.048015686858065766,-2.2449336195177554,-0.05339914393742829,1.5021026817447225,0.7928238158126588,-0.0430024208728816,0.037017387823370065,0.002030925180108205,0.05284851419608898,-0.016082056368952328,-0.002479559236390626,0.0008072530413947796,-0.05091500282287598,-4.633844375610352,-0.18854808807373047,21.79837417602539,0.3255147635936737,1.6843503713607788,-0.13111057877540588
1692359922943324699,56,1692359922942589462,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.1687348867796089,-0.7111352655767014,0.04812209860515443,-2.2431234870150676,-0.05382401123994852,1.5018564169344077,0.7928245278894899,-0.055559425181684226,0.03880044667824507,0.0027300434148257507,0.05253124914168558,-0.014382491170177378,-0.002369198431135502,0.0004925686642229515,-0.015209436416625977,-4.558465957641602,-0.26392650604248047,21.68332290649414,0.3255147635936737,1.6559690237045288,-0.13751927018165588
1692359922977091636,57,1692359922976530579,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.17039313690687644,-0.7097436717385739,0.04818469548802793,-2.241445890565984,-0.05422277092458916,1.5015946609262285,0.7928252399601817,-0.046105855162478136,0.03539728529478587,0.0005156551164748961,0.047222128588141295,-0.013329308405534972,-0.006625971563583966,0.003688674470161268,-0.16199898719787598,-4.705255508422852,-0.29963207244873047,21.76266860961914,0.3191060721874237,1.6916745901107788,-0.14392796158790588
1692359923011510008,58,1692359923010577127,,panda_joint1,panda_joint2,panda_joint3,panda_joint4,panda_joint5,panda_joint6,panda_joint7,-0.17201690537854775,-0.7083032307442289,0.04819511037351719,-2.2398481953557288,-0.05461705849843546,1.501317998853545,0.7928194416235476,-0.04940220816145123,0.0429173624970933,-0.00048161122012467593,0.04881501395266056,-0.01265773001364797,-0.005041681003670991,-0.0012011677055645778,-0.12629342079162598,-4.816339492797852,-0.26392650604248047,21.87771987915039,0.3310079276561737,1.6989988088607788,-0.09174289554357529
