%time,field.header.seq,field.header.stamp,field.header.frame_id,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6
1697798453536646328,25,0,,-0.20307652886602293,-0.10000067725544183,0.29895802988213055,-0.09927603000197216,0.21054006838876793,-0.0004633644982043786,-0.0006537337888911366
1697798453546353308,26,0,,-0.2069602428025105,-0.09624279583546719,0.29571398159682455,-0.10502449577167625,0.21413160920227423,-0.0005401027545796493,-0.00053712429043989
1697798453557660860,27,0,,-0.2034716367048599,-0.10323825238977673,0.29636578641178446,-0.10759423354936884,0.21677421045399983,0.0003024757888072218,-0.0019135880270795503
1697798453567538984,28,0,,-0.20834150486620062,-0.10442318517373177,0.2890183637227791,-0.10982358937760073,0.20691452743201183,-0.0012219341110743555,-0.001970917003674102
1697798453578162027,29,0,,-0.19687379924787143,-0.1048437331673242,0.29247087890774826,-0.11225281307155924,0.20757715656362083,0.0017529762371222449,-0.0006922960518863291
1697798453588289998,30,0,,-0.21180396018680242,-0.11127047087703294,0.2857208268803087,-0.11056072388932438,0.1979302592180339,7.045897711157776e-05,0.0006536104170589177
1697798453598454080,31,0,,-0.2045899339176918,-0.109759177860709,0.2775606556409455,-0.11376272158942938,0.21537063184685137,0.0007253508417722796,-0.00034811192381993625
1697798453609254175,32,0,,-0.2053717158003813,-0.11118260419867058,0.275897466639397,-0.11190479526161701,0.2094909326546605,0.00044361778595971587,-0.0041444872491076725
1697798453619659896,33,0,,-0.2052502809662983,-0.11724595454056705,0.2778102908520994,-0.11497495821959217,0.20510407380620152,-0.00013320655378252212,-0.002137347212967418
1697798453630537905,34,0,,-0.20865855234735442,-0.11601720647775236,0.28683533806978745,-0.11277898229801454,0.21328420017200309,-0.0005871528235422272,-0.0037680240089217583
1697798453640255844,35,0,,-0.20099926340584534,-0.11777145933838462,0.28805673607467774,-0.11948417354911955,0.21263859997400744,-0.0006700859816424419,-0.010725150330855818
1697798453650548404,36,0,,-0.19411427777125448,-0.11310144641163862,0.294243342452348,-0.11778737340591797,0.21161889338736717,0.0007039882413292524,-0.002008859018177327
1697798453661297578,37,0,,-0.20028612904307433,-0.11811313013756529,0.29993807517772,-0.11805656296484303,0.20593785602168863,-0.003448722839198708,-0.009005364453675061
1697798453671669762,38,0,,-0.19402818888193887,-0.11465629851836538,0.2963965224914573,-0.11783106682007835,0.2039519857095616,0.0006056664892691276,-0.0037469754159142115
1697798453681155139,39,0,,-0.1976378101091953,-0.12405663068461933,0.2944496115393122,-0.11956886644754619,0.1987976274851996,-0.00048325725147365555,-0.0022598454054607604
1697798453692527259,40,0,,-0.19850520905458643,-0.11796593830173534,0.2885153760827928,-0.1171373422529528,0.2132177766011057,0.0007177893166984924,-0.00588259282766156
