%time,field.header.seq,field.header.stamp,field.header.frame_id,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6
1699436361457394047,28,0,,-0.0006707933937826571,-0.00041026006006364033,-0.0017013533273864908,-0.0014754181859753012,0.007024489481642742,-0.0019418151827553945,-0.018810040854299576
1699436361466660874,29,0,,0.00044997853160869605,-0.0018802126138134207,-0.00914161118444698,-0.00010829355029342455,0.006572251789978455,-0.0019321357362622176,-0.01529567545019154
1699436361476674404,30,0,,-0.0010018780241649768,0.0008554371166245939,-0.003577139090057105,-0.0001324033198137932,0.008697868111627914,-0.00040128850080495683,-0.02817041966206052
1699436361487694669,31,0,,-0.002022677603701396,-0.0012342045155282466,-0.005187253633236547,0.002546443376393031,0.0040639673317408795,-0.0006841449247266484,-0.021163034475234124
1699436361498798900,32,0,,-0.0007709050974812121,0.0003877271424197035,-0.005003205484382546,-0.00029165298923868087,0.001187006693025375,-0.005780073608638808,-0.025889605693604194
1699436361509785743,33,0,,0.00043721043285532667,0.0003491114227276931,-0.004704019974690245,-0.0006663994400869292,0.007156179706617659,-0.0003068723408616317,-0.017008352417910703
1699436361520856363,34,0,,-0.0023854049124384627,-0.00023751397342787185,-0.0008514334386064418,0.0005316674268830572,0.005719489998500272,-0.00042063470145461463,-0.022284236707688247
1699436361532833790,35,0,,0.0002530334178041813,0.0011340833523370499,-0.0060267326242349735,-0.0009021653139368274,0.007817809271730312,-4.459486743439649e-05,-0.02691179066279986
1699436361542688555,36,0,,-0.0015560581255787906,0.0006895924644171573,-0.004889023300642737,-0.00013089045613513364,0.008341708354186211,0.00019306206753734359,-0.026292396507068008
1699436361553084611,37,0,,-0.0029642055687112774,-0.0003160874719247586,-0.00739661620265084,-0.00015769891493251233,0.0016308469826444953,-0.0025784212101644414,-0.020969962284709556
1699436361563785272,38,0,,0.0010357788471396308,-0.0003198458144225301,0.0004483396694287935,-0.0008167437462981542,0.0009005253556057179,-0.0003006086238984328,-0.02430068906701499
1699436361573776159,39,0,,-0.0002773640477768041,0.0025996498526831805,-0.0028962197610178033,-0.0005950211662833787,0.003671696480686871,-3.941233676792477e-05,-0.026076064245501757
1699436361584372328,40,0,,-0.0015637756733625644,-4.0057554809909765e-05,-0.005060667187132665,-0.000358046909976341,0.0019301254440147822,5.040242136048279e-05,-0.015974560266690443
1699436361594848298,41,0,,-0.0006668954030967626,-0.0006957301386187326,-0.0033132966259250647,0.0013847520070534617,0.014433427490552755,-0.002086970663356902,-0.018021102976825992
1699436361604957541,42,0,,-0.0003163349112549887,-0.006765658991558279,-0.0014031271101432711,0.00024513933590204854,0.00409004868033818,-0.0027479000059338525,-0.017125027908805043
1699436361615713391,43,0,,0.0015803912741246045,-0.0013542959459357632,-0.003297375018829371,0.00039138150496302696,0.0035545803590455137,-0.00028623768183159976,-0.01672882572200785
1699436361625851097,44,0,,0.0005996661966793284,0.0008156249703335106,-0.0015385907169127504,0.0002991536510856512,0.003091283306536429,-0.00011768520537089872,-0.01818532780516851
1699436361636900283,45,0,,-0.0015108464657162227,0.0012506959652326451,-0.0021798457575701643,-0.003394809597825679,0.003587423269966887,3.352896848774357e-05,-0.016260315839571104
1699436361647827999,46,0,,-0.001326115048154668,0.0022148177794660395,-0.008654119827782195,-0.0002593799491945384,0.003140665240144581,-0.0005077983423765843,-0.019948080271916087
1699436361658978926,47,0,,-0.001276177363869921,0.0006351102352421924,-0.001999700985641979,0.00012803237864982003,0.005934531692371053,-0.0025766811672766187,-0.013572011938781972
1699436361668927002,48,0,,-0.0027077098267112016,0.003120882790072432,-0.00472052324759135,-0.0015180305116258075,0.004866068257580698,-7.90248588976423e-05,-0.015400511204404334
1699436361679868509,49,0,,-0.0007596511248494241,0.0006648414027016271,-0.004224269895215521,-0.0009683334368098303,0.0010668670172559141,-0.0001660514124863628,-0.019074477451470246
1699436361690652489,50,0,,0.0005839697757157552,0.0011782907031294568,-0.0036421346302668045,0.0017989503939349124,0.005458451637600595,1.8689024256607024e-05,-0.019168323543413444
1699436361701990278,51,0,,-0.0012834223537672542,0.0012740467455511122,-0.0032765716420121043,-0.0007503708790936586,0.005328815194850757,-8.257221344168697e-05,-0.014392008053573472
1699436361711949596,52,0,,-0.000494494323059022,7.287630119318707e-05,-0.0014238394745002816,0.0016303755704117477,0.001022934292659339,-0.005100845835027708,-0.014752395116919819
1699436361722132518,53,0,,0.00018711097298000198,0.0014851391651727374,-0.005349396373148213,-0.00030297692490031643,0.007233511667354863,-0.002779205958039469,-0.010796312858123071
1699436361732776534,54,0,,-0.0011592734168444875,0.0015913623836475283,-0.0003802888174448049,0.0007471137977376654,0.002504410962025601,-0.00019529139013874525,-0.007858902915144926
1699436361742877468,55,0,,-0.0017008117835667727,-0.0015239245681488154,0.0007656827207462811,-0.00015137484118808776,0.0001762019056109481,5.160933208763227e-05,-0.013173730777969845
1699436361752735662,56,0,,0.0002596623534623199,-0.0017533971505644423,-0.004276213249843108,-0.0006170006586891551,0.001180701922506295,-0.008295175218731608,-0.009763799676924614
