%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.position6
1699354833595804808,23,0,,-0.02022378621155484,-0.8095715323537765,0.029508656527589404,-2.363956080638892,0.03956998529930157,1.5657953577841395,0.8040663549621727
1699354833607540456,24,0,,-0.021022917985301093,-0.8106014785647307,0.030813675668309205,-2.3643055048276063,0.041173349232158485,1.5656509185997138,0.8044945730505487
1699354833616763096,25,0,,-0.02172571220904367,-0.8115253071323403,0.031991105636395914,-2.3646134938609444,0.04260309892963301,1.5655479487714172,0.8048908428133578
1699354833626859680,26,0,,-0.02238223546997691,-0.8123930255297759,0.033171255603727294,-2.364905789360445,0.044008431128138736,1.5654797047386706,0.8052708747967742
1699354833637699632,27,0,,-0.023057557838680943,-0.8133466228517993,0.03443857997485928,-2.3652434407813416,0.045525342420099514,1.5654652344887927,0.8056549063026008
1699354833647957878,28,0,,-0.023670936344154573,-0.814194987269983,0.03561297375197055,-2.365581888866106,0.04691465930725662,1.5654623132921996,0.8060007028176638
1699354833658452223,29,0,,-0.024313812651236045,-0.8151574845863439,0.0368600828125907,-2.3659781440631225,0.048440492086317975,1.565457998096727,0.8063655498981119
1699354833669662330,30,0,,-0.024924461299096534,-0.8161205318199476,0.03806650283433997,-2.3663595551527004,0.049921348042505184,1.565476554165422,0.8067312916079502
1699354833680510447,31,0,,-0.02551650525060656,-0.8170946800481327,0.03922672274367834,-2.366723835827765,0.05132146302363716,1.5655602657637704,0.8071066702316397
1699354833690725501,32,0,,-0.026035772620298082,-0.8180002019346123,0.04025701336407114,-2.3670514833267253,0.052558106955901955,1.5657033033383336,0.8074554833842097
1699354833701559395,33,0,,-0.026600498058718385,-0.8189540134973915,0.0413411986292537,-2.3673894024705247,0.0539396823951156,1.565940674396215,0.8078332285862477
1699354833712367705,34,0,,-0.027147334001037363,-0.8198980382314152,0.042340180261756524,-2.3676884353429726,0.055313822788468296,1.5662664875589687,0.8082100091726167
1699354833723518815,35,0,,-0.02766736141333715,-0.8208131471342894,0.04330528816144664,-2.36796252390236,0.05667122796961876,1.5666435968886074,0.8085973382413402
1699354833734805726,36,0,,-0.028150231830587524,-0.8216827932104176,0.0442520905538352,-2.3682375123276698,0.057941775967820214,1.5670648585094171,0.808957489276922
1699354833745291159,37,0,,-0.02862314449081694,-0.8225537747504409,0.04517314142765264,-2.36852019757457,0.05912833067409081,1.5675433611016962,0.80931630359991
1699354833756340072,38,0,,-0.02905957941442989,-0.8234234512365696,0.04604693293118733,-2.368806556468902,0.06031359624754574,1.5680521472097835,0.8096756901761553
1699354833766506832,39,0,,-0.029449007992322813,-0.8241987535294469,0.04681761559307845,-2.369068979193302,0.06133243030530186,1.5685936951452744,0.8099843410420473
1699354833776393426,40,0,,-0.0298336218030553,-0.8249660519004945,0.04758768912326184,-2.369325664555187,0.06236370617761104,1.5691834102638864,0.8102907662268618
1699354833787597661,41,0,,-0.030235642169722073,-0.8258126690321447,0.04840437134230583,-2.3695887075443314,0.06345530050814266,1.5698836060843648,0.8106229154900784
1699354833797571204,42,0,,-0.030562053437221272,-0.8265741454410657,0.04911729632523768,-2.369813393510035,0.06438594418816353,1.5705486684409597,0.8109232585992033
1699354833808548390,43,0,,-0.030897698255972265,-0.8273853267115483,0.04987929492815718,-2.3700585963583882,0.06541920706987243,1.5713488156738697,0.8112412160565892
1699354833818699878,44,0,,-0.03117413194642362,-0.8281333226503804,0.05051384396067599,-2.3702975263973203,0.06635818637845547,1.5721674717528655,0.811538198367888
1699354833829558039,45,0,,-0.03144872839274905,-0.8289181880351294,0.05115766831449508,-2.3705460535117404,0.06737612820941864,1.5731009031707233,0.8118468011130908
1699354833839315538,46,0,,-0.031692846887921046,-0.8296520313877143,0.05173376330883749,-2.370776419634218,0.06821961521248841,1.5739564036159237,0.8121237020549603
1699354833850399723,47,0,,-0.03193033180013325,-0.830428406314527,0.052315803662961916,-2.3710183214891005,0.06915838671548326,1.5749786521409248,0.8124034570515485
1699354833861373812,48,0,,-0.03213803038202681,-0.8312246027980604,0.05288214222873834,-2.371234750088899,0.07001455308642629,1.5760607517725393,0.8126917896559565
1699354833871536998,49,0,,-0.03231420897638443,-0.8319270018522332,0.05336525191524417,-2.3714180107130125,0.07072505518435819,1.5770767084337116,0.8129479283561653
1699354833882447869,50,0,,-0.03250015803177809,-0.832688499847122,0.053887451179704636,-2.371601564872286,0.0715292095375352,1.5782218403548198,0.8132476744556514
1699354833892597545,51,0,,-0.032663627902039916,-0.8333677049927541,0.05434440976449276,-2.3717468162121955,0.07227349033552415,1.5793693924867998,0.81350573942565
1699354833903548819,52,0,,-0.03280436650139264,-0.8340942673106956,0.05480159530914065,-2.371895516069564,0.07300634398979108,1.5806427070411375,0.8137821655353075
1699354833914439881,53,0,,-0.03292536748793117,-0.8347634771782201,0.05523699260521846,-2.372033167842679,0.07371429699013181,1.5819976053319191,0.8140687401725999
1699354833925568646,54,0,,-0.03304526668184854,-0.8354314120412969,0.05566070064845675,-2.3721737631291613,0.07440127961981823,1.5834047481869682,0.8143493543652521
1699354833936683910,55,0,,-0.03314366871249629,-0.8360959205074376,0.05604798795953478,-2.372317398348134,0.07508437823846482,1.5848534420856226,0.8146390010669915
1699354833947364124,56,0,,-0.033236813176490146,-0.836733907047459,0.05640575854036175,-2.372455005516759,0.07571815493003008,1.5864117801671402,0.8149160940125648
1699354833957641754,57,0,,-0.03328897409982291,-0.8373061010334574,0.056697702199278666,-2.372584464652404,0.07624271820473093,1.5878567924531992,0.815174513852065
