%time,field.header.seq,field.header.stamp,field.header.frame_id,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6
1699352642203567001,22,0,,-0.08272269687033201,-0.137149779814333,0.1331799408280352,-0.08252364912107181,0.1549721509770475,0.023079430310910514,0.03954171369560696
1699352642214753426,23,0,,-0.08689612642065343,-0.1353443704147346,0.13377444766558452,-0.08759104361837461,0.16190732277864525,0.021848220227948353,0.04816631101996513
1699352642224362799,24,0,,-0.07713989760436313,-0.13392474269878366,0.12876972430793143,-0.08709001954989143,0.15950630203751304,0.030172354696649445,0.043673613663113016
1699352642235286499,25,0,,-0.08319910170819783,-0.1390007391233182,0.12818165042897844,-0.07853136585183997,0.14872626977610362,0.032119350837448685,0.05114287928710793
1699352642246793366,26,0,,-0.08081302069465189,-0.1344578146452525,0.12213357530826374,-0.0748192283762125,0.14907257222246476,0.03862949616856376,0.043279304509739526
1699352642256717541,27,0,,-0.07150125542399044,-0.1417948349091087,0.12430608022778215,-0.06527139643818425,0.1455349022828604,0.051449861295603735,0.03932393596620799
1699352642267760798,28,0,,-0.06448555871051483,-0.1376200475895864,0.12473105136573348,-0.0656314698137978,0.14924509434674807,0.06686828034095779,0.04102796744099805
1699352642277649827,29,0,,-0.06744181012545881,-0.13527823110137294,0.1216765139698578,-0.0665485877084826,0.13479103685628824,0.05688155106501038,0.04547519404242103
1699352642288640437,30,0,,-0.06238072277868122,-0.13287096327605957,0.12040207297058969,-0.0685297455308646,0.13781014211378004,0.056552881121770066,0.037733050281348365
1699352642299546079,31,0,,-0.060885299398839354,-0.13966086537474998,0.11852957325715385,-0.07129485730249925,0.14067281558131506,0.05820771915768738,0.04040365581000818
1699352642309672944,32,0,,-0.06251087381304567,-0.12669871085669235,0.11673679745231932,-0.07174398261360578,0.1348070433599306,0.062204554816397264,0.03461518505842647
1699352642319681898,33,0,,-0.06136246426964509,-0.13630553473494222,0.11644640318322699,-0.08108980402863274,0.13311329457760512,0.06649863814805568,0.03375021951565203
1699352642330589794,34,0,,-0.0604241139504623,-0.13229698280457167,0.11242637011584264,-0.07376586219113854,0.12821494270168013,0.0805921077086077,0.028130907875043923
1699352642340658597,35,0,,-0.05244883020600401,-0.13120826269229646,0.10212658585863325,-0.07142930777421558,0.1240230049316908,0.07822595580245473,0.027630776749878197
1699352642351277631,36,0,,-0.05413223527446612,-0.13339376940579528,0.10031167065324723,-0.07285767692532986,0.1275935299949087,0.07657795645862793,0.03147184731150481
1699352642364720261,37,0,,-0.052700005924022374,-0.12392828165230915,0.10060759645613636,-0.061795999034941734,0.13169684682499994,0.08258857285547107,0.03328722581002386
1699352642375531616,38,0,,-0.04686490838523877,-0.12278479427984314,0.09734536303340874,-0.0611817294252198,0.12128094611354662,0.09235082174303635,0.03442846161815559
1699352642386637612,39,0,,-0.047606296691884306,-0.11637120715199349,0.08979959674956717,-0.05815697480639874,0.10864302891588895,0.08568978348657245,0.030302125664895162
1699352642396755120,40,0,,-0.04953911361955581,-0.11740954954567784,0.08114163302666802,-0.06377675462103659,0.10707595160719949,0.09568675731694931,0.03426721720848264
1699352642406578487,41,0,,-0.044589365855013476,-0.11461999654471945,0.08355574222147315,-0.06984631832951012,0.10248535408042726,0.0947261865970222,0.0286278657595934
1699352642417479625,42,0,,-0.0416988328034749,-0.12180840555114453,0.08467317501172436,-0.0693137822658922,0.10550420870048947,0.09183667966601784,0.02502251713352786
1699352642428561130,43,0,,-0.042077345265864305,-0.11176671338985385,0.07185702396623522,-0.0649861895596477,0.10271971927064309,0.10358867513323793,0.025124938244772747
