%time,field.header.seq,field.header.stamp,field.header.frame_id,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6
1699355650860144746,27,0,,-0.06529267173056777,-0.1385611367017068,0.10514278549883738,-0.07293392057890034,0.14154110732974717,0.048892451122435336,0.03615508179585998
1699355650870038545,28,0,,-0.06856918130849378,-0.1353098985168393,0.10732350529106717,-0.0730309449768886,0.13938001439767103,0.059208127887171134,0.030576089534497454
1699355650881282409,29,0,,-0.0634111285182137,-0.1340920072819315,0.1043972175368001,-0.06221332334309368,0.13723471821927824,0.0700646937295497,0.03566651865156196
1699355650892012387,30,0,,-0.0546943537299096,-0.1295508652533486,0.10770641918330881,-0.061007084956905384,0.1274136457940555,0.0884430713583357,0.038411670408037744
1699355650902045248,31,0,,-0.05620703383088103,-0.1255270763506326,0.0997525114652303,-0.06225544805211279,0.12966676631579288,0.09080031767164261,0.02992764627254437
1699355650912665370,32,0,,-0.05331659700821912,-0.1278963318166196,0.1020914278387132,-0.06554030289447796,0.1200433051553583,0.09060681091866868,0.02982319380755447
1699355650923887222,33,0,,-0.04802976312360575,-0.1237700110906546,0.10342544069043434,-0.06709356618259801,0.11441144256688353,0.09444160056132692,0.03509411275450547
1699355650933670806,34,0,,-0.04767920689800347,-0.12181601961098301,0.09748143952655972,-0.06484748195429327,0.1282321223584131,0.08951728154241304,0.04028458337493996
1699355650945008012,35,0,,-0.0440990276008211,-0.12346948345833723,0.08969445174977785,-0.07102690985007196,0.12271643898004926,0.08889623025474816,0.02956537221883031
1699355650955709224,36,0,,-0.04884656199486723,-0.12636154392240004,0.08984438380259913,-0.06815070545842429,0.11383488484648287,0.0861476096193746,0.029378668599006955
1699355650966096384,37,0,,-0.04005064131787444,-0.12231518948119215,0.092537940490561,-0.06634503165239299,0.10406331123339613,0.09699873474146513,0.02846476323079341
1699355650977004416,38,0,,-0.04246076291722598,-0.12217252835824406,0.07942535671312519,-0.060143952967437526,0.10004759420231543,0.09850721561012825,0.030567197557713085
1699355650986976544,39,0,,-0.04630915906421234,-0.11422528869800305,0.08080389955567684,-0.05913016773314478,0.10319332668433558,0.10446049690350842,0.025745628700790613
1699355650997225657,40,0,,-0.04094883781334789,-0.1108727348780796,0.0738749295284727,-0.06096151870160596,0.10437719558576292,0.10593113619819561,0.025991554977244407
1699355651009198765,41,0,,-0.038791998742997366,-0.11787115318931625,0.07517463625551053,-0.05369465273090671,0.10118684002842487,0.10552769386873044,0.031176427491007554
1699355651020026616,42,0,,-0.037466656214764596,-0.1046595462630826,0.06828342542049652,-0.05193504763140279,0.10476969627818028,0.1208438878913415,0.02433950484369149
1699355651030184884,43,0,,-0.028954371821038744,-0.10032841457224824,0.06763520802836322,-0.05860830993412865,0.09432517987662516,0.1250511029570574,0.02656419997770483
1699355651041167548,44,0,,-0.023575893275648116,-0.10326453896591879,0.06479441515024432,-0.051551756042227365,0.08556955786400876,0.12905730485937147,0.03480291343620445
1699355651052213556,45,0,,-0.022429771260533162,-0.10383364375524787,0.06328377039624401,-0.052779606206537925,0.08238464780835163,0.13036013497362436,0.026515314230507372
1699355651062921414,46,0,,-0.02199345839660754,-0.09906074986762073,0.060669690955301996,-0.053441569592449924,0.08753983661853347,0.12837393677842499,0.027752894625117257
1699355651073045979,47,0,,-0.019327189181598675,-0.0938874846811728,0.06152182942473711,-0.04327271099618933,0.07737144388978852,0.14371082468014493,0.015488591727423975
1699355651084056586,48,0,,-0.01606751846263758,-0.09321479846129542,0.05997108748344469,-0.050707737237918174,0.07792378478067799,0.1467679484467076,0.02346499155796987
1699355651094140896,49,0,,-0.020047683170547673,-0.08814074376496753,0.05140927071947484,-0.04850090003345398,0.0789313750620488,0.16011538611447934,0.021961539031774804
1699355651104264966,50,0,,-0.019903164275198608,-0.08762376834839093,0.051510118044690856,-0.04835183231536121,0.06898819735680958,0.15265623111833015,0.01516112402734921
1699355651115171724,51,0,,-0.020369242033078914,-0.09041294812162189,0.04710743529669371,-0.04687714693055219,0.06642996781395268,0.14494322292371725,0.021898457867414452
1699355651125612222,52,0,,-0.019005426614320146,-0.08953116717710745,0.04249069736385942,-0.0437116739686844,0.059959287019436425,0.14653438607228603,0.028553492472955876
1699355651136039020,53,0,,-0.01695115142247172,-0.081299224610137,0.04575983310698894,-0.045980166362146954,0.06519722146339967,0.15447611925237328,0.03127461040024407
1699355651145662850,54,0,,-0.015219510574704519,-0.08303086413899817,0.03656636251732511,-0.04903506442966707,0.06275632111380346,0.15439533582251744,0.024880922318513226
1699355651156949923,55,0,,-0.01885839731185466,-0.07941849624397504,0.037617174458950194,-0.0437816966041631,0.05919901950335639,0.16283479633575326,0.022676708615711492
1699355651167746347,56,0,,-0.010533538602341725,-0.08274931952738417,0.03990036919781499,-0.04886196850266324,0.054319240350343564,0.17108836039613626,0.019225256061333584
1699355651178792786,57,0,,-0.012265303630885127,-0.07884380951374133,0.03192999576021387,-0.037282472795751864,0.05149469243789041,0.17524018035623928,0.020600006704884693
1699355651189660091,58,0,,-0.010751681583466816,-0.07427621056675636,0.027760642372165117,-0.04095201083426736,0.046593315953242,0.18087770514459142,0.023639949818526913
1699355651200337677,59,0,,-0.017333311258159956,-0.06685050618541546,0.03125306545750446,-0.04346055231221486,0.05202174776518752,0.18259775878360648,0.022051874722506824
1699355651211140605,60,0,,-0.006973280848654348,-0.0666130153804505,0.03365086442790267,-0.0380658357313519,0.04088999127171729,0.1890119018405113,0.016248304983234436
1699355651221827905,61,0,,-0.0021862737902331843,-0.06482149637594846,0.023270924991528573,-0.045594312293331545,0.035907415699459946,0.18994993830395135,0.025073101368959717
1699355651232137750,62,0,,-0.0027697850226604294,-0.06477715183646097,0.025095507046701614,-0.044378072898574795,0.03291903720939949,0.17902737731164536,0.022561144576359046
1699355651242960844,63,0,,0.001667760752780309,-0.060232611318952065,0.019345571939383455,-0.04187299565723134,0.036475474334573814,0.18089427269550998,0.024982245227220905
1699355651252697627,64,0,,0.0031410419839222976,-0.06158482584477889,0.01706410449143105,-0.0413265184612956,0.03494264274992058,0.18114647126046426,0.016820421029803415
1699355651263750733,65,0,,0.00356105089465222,-0.056765141849744315,0.01616077836314896,-0.042475904558968304,0.029227547605274677,0.18510155060280742,0.01895709975781407
1699355651273988489,66,0,,0.002274202961632326,-0.0481223288883905,0.014186445137703932,-0.035577103973214175,0.022724418348189165,0.19826225206035,0.017749207772166792
1699355651284115259,67,0,,0.006452357402559313,-0.05864536017789364,0.011748507575590442,-0.03587538719415432,0.021013210692460038,0.2007622060530422,0.018541803054764664
1699355651293737746,68,0,,0.0072047027616137654,-0.049110942685914094,0.011086047151519868,-0.0392057449169565,0.02579401873872216,0.2072965368434104,0.018445413362885014
1699355651303912649,69,0,,0.008951446739568169,-0.056996675372553325,0.00954112746689487,-0.03563778548761519,0.019964107894177498,0.21406987745279954,0.022454169808879
1699355651314985746,70,0,,0.006428111963703899,-0.048659165072587565,0.011708311692643046,-0.029607515874537985,0.01704822155222456,0.19838548345457,0.018936923232185925
1699355651324610261,71,0,,0.012289651279021605,-0.03828308546635402,0.018374280314888816,-0.028231835650505795,0.011940287752536026,0.2063468150788483,0.018551478174838917
1699355651334590529,72,0,,0.005625177094438639,-0.0477657379053584,0.010061271341634868,-0.024272337873757616,0.010035209215923468,0.20803569496193772,0.0145464418003178
1699355651344867156,73,0,,0.009843397212527787,-0.037887108273255775,0.005741409463540728,-0.02419005843747346,0.006691538408045707,0.21135253516029406,0.021153462723084444
1699355651356026711,74,0,,0.011779006429359869,-0.035895272154666286,0.0005223425460676387,-0.028164320121223607,0.003604127820428904,0.21829416312393232,0.022177528831608846
1699355651365667708,75,0,,0.01301312132138316,-0.03259083430764361,0.0008578095537624161,-0.02969412908544523,0.0040341378006339065,0.2228849533851856,0.021698261951960916
1699355651376985044,76,0,,0.010598983926395224,-0.03519535541860852,-0.0017188175209353616,-0.0307407074611313,0.0004074325066666471,0.2184500884237026,0.018032260813397257
1699355651387954260,77,0,,0.020939879313387432,-0.028846422880187832,-0.0033183117588602463,-0.023906884744409718,-4.539941879293688e-05,0.23122509990572238,0.025587935587718002
1699355651397956819,78,0,,0.01571646476516891,-0.02829496906787799,-0.004394143978242069,-0.022533880757575887,-0.0029051085714675395,0.23790141287950625,0.017953021357907446
1699355651407815566,79,0,,0.012624872797257825,-0.026209286666053908,-0.007264433801998682,-0.020053463087008158,0.00021280089752196926,0.23291420262226034,0.021410980212100465
1699355651419107945,80,0,,0.02259544937525221,-0.024768713839601525,-0.002415147799908674,-0.020641587772537974,0.0008345754445422052,0.2182656320852332,0.018219609557141553
1699355651428825042,81,0,,0.018817939948784907,-0.021455422819015486,-0.012042115809849261,-0.022956662852024,-0.0007551554321353417,0.21847559854828658,0.017839342824519686
1699355651439824330,82,0,,0.020064835947458483,-0.019608091830615404,-0.018938539062206012,-0.018668428307019737,-0.0007491402368505937,0.22174899534326814,0.019030412885409926
1699355651449946964,83,0,,0.02608273492138971,-0.01638099446684042,-0.013512863379953648,-0.021259537256315558,-0.0037654735298663033,0.22529209045716606,0.015077547927918862
1699355651460137480,84,0,,0.02539658608028055,-0.019325068985696324,-0.0061282095325839395,-0.0176314137726567,-0.00807214510549661,0.22346240124765082,0.019637430850538082
