%time,field.header.seq,field.header.stamp,field.header.frame_id,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.velocity6
1699359398608331963,26,0,,0.0006036216270508696,-0.019714759121436956,0.0002564073958143539,-0.013659785892614884,-0.0015403815211664613,0.126848983671974,0.0053156732014356745
1699359398618367836,27,0,,0.0010893259986601866,-0.021460854250680103,0.0007552480719701055,-0.004199355356346549,-0.002337570253687362,0.1382332709427092,-0.0009544492978976847
1699359398628515587,28,0,,-0.0011150072495866657,-0.021041836193956037,0.0013975688313535,-0.006618896292816756,-0.0009722158460441284,0.1194448469720273,0.0018851066310977512
1699359398638292954,29,0,,0.0004848823801279703,-0.023805871947617067,0.0005743570415385198,-0.008065597591378421,-0.00032554645593671613,0.1261703210503576,-0.0003648432230543198
1699359398649476690,30,0,,-0.0005781934779451944,-0.02625110651675684,0.000768976867390693,-0.007467678953300598,-0.0001785831916250839,0.12442337216795114,-0.0014136009505382394
1699359398660143641,31,0,,-0.00014848830649958955,-0.023465765152860668,0.0029658677964114993,-0.0090839789340872,0.000497150805822965,0.1309100700911224,-0.0009576643981474361
1699359398671373341,32,0,,0.0016255477471666883,-0.02353660227325474,-0.0012215545971093317,-0.012457404303175507,-0.0017981476242476316,0.1337803107985279,0.0012177550354802824
1699359398681246510,33,0,,-0.0010698032364225593,-0.021440574139143336,0.000245529453431054,-0.008177976940647145,-0.0018410398626847178,0.13835352541121473,-0.002170821859019685
1699359398691373869,34,0,,-0.0024741417725114155,-0.018527627808978098,-0.0003139010200951795,-0.009160388184398176,-0.0004252981991824549,0.1447822927601879,0.000860877236002919
1699359398701444884,35,0,,-0.0006486478532973404,-0.026994829158342122,-0.0006353631511646961,-0.007649890840974968,-0.0015212013028004807,0.14590185931435526,0.001854276723012447
1699359398712102956,36,0,,-0.0007101777282286309,-0.03030575048971416,-0.0013880312153718589,-0.014857226540030872,-0.00040219464124413356,0.15120104221897968,-0.004974576308264551
1699359398722128295,37,0,,-0.00016717230845802555,-0.02941680636486144,0.0016749436233711177,-0.006512166510621318,-8.053692015313116e-05,0.15073016845394904,0.007954969715878718
1699359398733373527,38,0,,-0.0011029801046910956,-0.030355494429385108,-0.0003766674393200041,-0.007846383046942976,-0.000287309988621719,0.15706728176708665,0.004937943285340049
1699359398743099984,39,0,,-0.00016278054367137567,-0.02346771834438895,0.0027071972659897113,-0.010188023651027184,-0.0002428898375905638,0.15925849411502266,-0.00014100733738231378
1699359398754436262,40,0,,-0.0003874718560274187,-0.026983050076102473,0.0006583681646144544,-0.011647613957845707,-2.2536973884656803e-05,0.16819880613063257,0.0011342520875861346
1699359398764500800,41,0,,-0.0004875922354203847,-0.029936139644817835,0.0004932739435739018,-0.014215829780444757,9.265704895505361e-05,0.1426159067299468,0.0011223526776556632
1699359398775134902,42,0,,0.00042718339141251046,-0.026569848463054803,-0.000644730100937847,-0.012803420763654849,-0.0004884230695790052,0.15471324865759475,-0.005109577857514353
1699359398785284618,43,0,,-0.001183230023469264,-0.03265683055251779,0.0004204618053216331,-0.010398574892882106,-1.8647869798681386e-05,0.16568652623032395,0.001200171123721209
1699359398796126201,44,0,,0.0025559807753918707,-0.02952414359075886,-0.00016827974303144873,-0.01448850022319003,-0.000247901698800131,0.1579096880821263,0.008410752085925247
1699359398807518526,45,0,,-0.0012953797426603845,-0.030671130632135144,0.00046131954844378753,-0.017886165116569725,0.0002120148128023767,0.15971249809182347,-0.005657618100503201
1699359398817122704,46,0,,0.0016238675327014112,-0.027280600710355655,-0.000719267200340944,-0.01433004591525493,5.258123886466146e-06,0.17046241068029874,0.0003103962292560565
1699359398828049562,47,0,,0.003090580067725714,-0.03455684970023392,-0.0009184284589952474,-0.012719825382489922,1.1885582031981673e-05,0.17072227249273605,0.00032798749988750277
