0.314209, 0.000768206, 0.490141
0.314667, 0.000768559, 0.490346
0.315232, 0.000767352, 0.490605
0.315753, 0.000767919, 0.490851
0.316267, 0.000764944, 0.491099
0.316813, 0.000767311, 0.491361
0.317366, 0.000763495, 0.491626
0.317879, 0.000753794, 0.491867
0.318419, 0.000744028, 0.492125
0.319064, 0.000727648, 0.492429
0.31967, 0.000710482, 0.49273
0.320336, 0.000692018, 0.493064
0.320977, 0.000663521, 0.493384
0.321553, 0.000646109, 0.493661
0.322195, 0.000632761, 0.493971
0.322816, 0.000633568, 0.49426
0.323511, 0.000642693, 0.494561
0.324178, 0.000650556, 0.494831
0.324807, 0.000656079, 0.495054
0.325342, 0.000660466, 0.495208
0.325862, 0.000671513, 0.495305
0.326458, 0.000686848, 0.495382
0.327098, 0.000713213, 0.495427
0.327694, 0.000742944, 0.495404
0.328191, 0.000777849, 0.495326
0.328656, 0.000813799, 0.495179
0.329101, 0.000848242, 0.494976
0.329579, 0.000899402, 0.494682
0.330086, 0.000960313, 0.49431
0.330576, 0.00104316, 0.493847
0.331009, 0.00114218, 0.493306
0.331389, 0.00125326, 0.492666
0.331693, 0.00135615, 0.491999
0.331979, 0.00147213, 0.491264
0.332305, 0.00161633, 0.490335
0.332583, 0.00174651, 0.489538
0.332908, 0.00190224, 0.48865
0.333213, 0.00207017, 0.487721
0.333484, 0.00224031, 0.486855
0.333761, 0.00243526, 0.485877
0.333992, 0.00261341, 0.484954
0.33424, 0.00282493, 0.483924
0.334456, 0.00301689, 0.482992
0.334702, 0.0032324, 0.481997
0.334976, 0.00343962, 0.481117
0.335301, 0.00364668, 0.480246
0.335643, 0.00385776, 0.479374
0.336032, 0.00410571, 0.478432
0.336365, 0.00433489, 0.477601
0.336718, 0.00460411, 0.476731
0.337045, 0.00487897, 0.475947
0.337453, 0.0052005, 0.475118
0.337888, 0.00549919, 0.474419
0.338378, 0.00584739, 0.473659
0.338853, 0.00619823, 0.472919
0.339304, 0.00656078, 0.472218
0.33975, 0.00693757, 0.471556
0.340147, 0.00729158, 0.471
0.340589, 0.00769299, 0.470437
0.341034, 0.00805868, 0.469993
0.34152, 0.00842037, 0.469624
0.342004, 0.00878991, 0.469276
0.342535, 0.00918649, 0.468938
0.343011, 0.00956267, 0.468669
0.343547, 0.00998637, 0.468448
0.344057, 0.0103757, 0.468296
0.344681, 0.0108077, 0.468188
0.345337, 0.0112415, 0.468134
0.345992, 0.0116755, 0.468159
