0.323488, 3.58731e-05, 0.494295
0.324214, 3.26406e-05, 0.494664
0.325011, 2.98219e-05, 0.495078
0.325791, 2.86556e-05, 0.495499
0.326537, 2.67161e-05, 0.495887
0.327423, 3.01965e-05, 0.49635
0.328313, 3.14064e-05, 0.49683
0.329179, 2.71749e-05, 0.497308
0.329963, 2.42573e-05, 0.497743
0.330869, 1.65496e-05, 0.498234
0.331751, 1.25101e-05, 0.498712
0.33261, 1.08559e-05, 0.499193
0.333454, 9.03167e-06, 0.499677
0.334398, 6.88295e-06, 0.500228
0.335305, 4.78941e-06, 0.500755
0.336304, -6.52734e-07, 0.501351
0.337263, -1.64298e-06, 0.501933
0.338223, -2.47959e-06, 0.502517
0.339136, -6.4e-06, 0.503077
0.34014, -8.17181e-06, 0.503704
0.34102, -7.32366e-06, 0.504252
0.341627, -1.26214e-05, 0.504636
0.3429, -1.92844e-05, 0.505447
0.343895, -1.99708e-05, 0.506104
0.344752, -2.73823e-05, 0.506667
0.345683, -3.07759e-05, 0.507277
0.346665, -4.03889e-05, 0.507926
0.347638, -4.79294e-05, 0.50859
0.348479, -5.85748e-05, 0.509168
0.349319, -6.04974e-05, 0.509743
0.350182, -5.9795e-05, 0.510345
0.351131, -6.01831e-05, 0.511023
0.352028, -6.02525e-05, 0.511669
0.352898, -6.57834e-05, 0.512302
0.353716, -7.00298e-05, 0.512896
0.35454, -7.75208e-05, 0.513499
0.35542, -7.69779e-05, 0.51414
0.356258, -7.80497e-05, 0.514761
0.357034, -7.71859e-05, 0.51534
0.357831, -7.83316e-05, 0.515947
0.358658, -8.41354e-05, 0.516596
0.359373, -9.04525e-05, 0.517156
0.360069, -8.8716e-05, 0.517703
0.36088, -8.53384e-05, 0.518338
0.361622, -8.67696e-05, 0.518921
0.362324, -8.91277e-05, 0.519485
0.363059, -9.19642e-05, 0.520088
0.36373, -9.70185e-05, 0.52064
0.364503, -0.000107211, 0.521266
0.365201, -0.000118945, 0.521836
0.365924, -0.000127299, 0.522461
0.366559, -0.000139343, 0.523008
0.367271, -0.000160164, 0.52362
0.368035, -0.000191168, 0.524258
0.368795, -0.000221974, 0.52489
