1701266045460667312,30,0,,0.00148081313232879,-0.7857852282309112,-0.0026122208585554743,-2.358352130375449,-0.0021808348347485216,1.5736609177416896,0.7921873127863988
1701266045470645404,31,0,,0.001515072521455423,-0.7858073152422962,-0.0026197595437158295,-2.3583781580445144,-0.0021976764876477607,1.5736800773087574,0.7921854892367532
1701266045481637215,32,0,,0.001556411810035219,-0.7858334389352128,-0.0026313996661404436,-2.358418284631492,-0.002226919163399353,1.5736976620665757,0.7921804310810594
1701266045492209856,33,0,,0.0015839759209485558,-0.785873516264742,-0.0026449674896865077,-2.358450931816541,-0.0022523298837301303,1.5737247927121392,0.7921883807613043
1701266045503448970,34,0,,0.0016034565017128007,-0.7859069398865636,-0.0026599635047572564,-2.3584725787700513,-0.00226554639010571,1.5737507831761446,0.7921867199240218
1701266045513572832,35,0,,0.0016375269779208442,-0.7859283543088916,-0.0026733080813775545,-2.3584833621273487,-0.002283121468889141,1.5737703573832424,0.7921789553334603
1701266045523615346,36,0,,0.0016610070469601946,-0.7859399501389267,-0.002688590526907843,-2.358486577158712,-0.0023036333512369816,1.5737927335356472,0.792185200264072
1701266045534579323,37,0,,0.001691461247720703,-0.7859648576077637,-0.002710710489827649,-2.358484826766562,-0.0023239304046787385,1.5738203452185524,0.7921813154357905
1701266045544468781,38,0,,0.0017028639083470156,-0.7859766683764489,-0.0027206303815746043,-2.3584876108671304,-0.0023318215974408893,1.5738382098806936,0.7921870266237505
1701266045555296552,39,0,,0.0017493932589783205,-0.7859904679033264,-0.0027376487420234076,-2.358492935430162,-0.0023536162744925925,1.5738741700299612,0.7921913541506519
1701266045566102541,40,0,,0.0017993811242486982,-0.7860001683609096,-0.0027528348675123103,-2.3585025100779378,-0.0023649272065106664,1.5738994501891665,0.7921899555458346
1701266045576307768,41,0,,0.0018440623124384348,-0.7860125421694664,-0.002766434144076982,-2.3585127630460647,-0.0023846763715204156,1.5739201827557359,0.7921905313696505
1701266045586458113,42,0,,0.0018704126558993519,-0.7860256172058252,-0.00277695234664905,-2.3585253943129283,-0.0023990750034469425,1.5739402434477874,0.7921926665013772
1701266045597495015,43,0,,0.0019023835182544462,-0.7860586589574915,-0.0027888088233417115,-2.3585387863131735,-0.00241748253762038,1.5739549296968522,0.7921881308483447
1701266045607726675,44,0,,0.0019187786872058214,-0.7860905187427358,-0.002794739205256937,-2.3585575527022855,-0.0024349713530076836,1.5739750342805658,0.7921821591033334
1701266045618414936,45,0,,0.001947238599162853,-0.7861342045492297,-0.002807571839273859,-2.3585788526539604,-0.002459236470899333,1.5740021016004977,0.7921829236424788
1701266045628247955,46,0,,0.0019786226583772357,-0.786165041985048,-0.0028252064887320633,-2.358593457506002,-0.0024783776319226947,1.5740297935440213,0.7921856718137431
1701266045639519492,47,0,,0.002007177735572712,-0.7861894231756491,-0.002844733011385788,-2.358609778191148,-0.002492540192073735,1.5740547119045614,0.7921836420864359
1701266045650288963,48,0,,0.002044082351760058,-0.7862047132159342,-0.002880187819547994,-2.358633482715561,-0.0025087334434587484,1.5740858463521987,0.7921884133275379
1701266045661462641,49,0,,0.0020658873918010436,-0.7862018373646728,-0.002902849597375783,-2.35864023434839,-0.0025226263630597073,1.5741104604968383,0.7921848385773053
1701266045671478415,50,0,,0.002082664953976658,-0.7862085814973253,-0.002918976316039545,-2.3586505952325365,-0.0025363970646363424,1.57413264871148,0.7921861456634458
1701266045682440921,51,0,,0.0021041149700462185,-0.7862112969953182,-0.0029349947144213227,-2.3586653519135394,-0.002559298099005651,1.5741598503591572,0.7921841708972573
1701266045693230506,52,0,,0.0021293358766330582,-0.7862177311456663,-0.002953414487980284,-2.358678382439976,-0.002584325749638867,1.5741810409546781,0.7921890923326115
1701266045703449853,53,0,,0.002157045052007904,-0.7862273150672742,-0.0029606411712568906,-2.3586887065806783,-0.0026035080675637025,1.5741991768645638,0.792191286499068
1701266045714396021,54,0,,0.002187300255652231,-0.7862543398050877,-0.002967737065149202,-2.358698823235996,-0.00261634805642783,1.5742097837459796,0.7921845169780899
1701266045724342206,55,0,,0.002221296312369582,-0.7862797661268511,-0.002965524213462522,-2.3587178529058304,-0.002627310642302857,1.5742208374852285,0.7921822645381442
1701266045735353759,56,0,,0.0022550360900434776,-0.786308470986108,-0.0029691486854465684,-2.3587338273095124,-0.0026394837874101147,1.5742349132047417,0.7921848023056145
1701266045746198562,57,0,,0.0023039118097812265,-0.7863287544440994,-0.0029725997105088213,-2.3587484813687887,-0.0026523358249059804,1.5742580747258548,0.7921875729695335
1701266045756321588,58,0,,0.002343138486529581,-0.7863357370200738,-0.0029808068657379352,-2.358752714363786,-0.002664067058429911,1.574273969136228,0.792186977304119
1701266045767089197,59,0,,0.0023753721561557382,-0.786341427519173,-0.002996150414713325,-2.3587708916693346,-0.002678304716868612,1.5742992498165167,0.792191581444263
1701266045778627421,60,0,,0.0023945756982021505,-0.7863508701524592,-0.003009554478548767,-2.358781512229604,-0.0026914891871330894,1.5743239899606658,0.7921891024467039
1701266045789544645,61,0,,0.002406075700905575,-0.7863640953815625,-0.003024895047424631,-2.3587993910371474,-0.002713009930060098,1.5743443530429557,0.7921861424586907
1701266045800241589,62,0,,0.002409646032450268,-0.7863771628369888,-0.003032661544240221,-2.3588153341287397,-0.0027305047471591648,1.5743668232538992,0.7921816648178372
1701266045810019664,63,0,,0.0024282121920929274,-0.7863936051835831,-0.0030540318450777535,-2.358820162904112,-0.002745651767740696,1.5743813209682123,0.7921908692246576
1701266045820233200,64,0,,0.0024496227681090263,-0.7864230168375534,-0.003073797817467996,-2.35882611733758,-0.002765524685524754,1.574398214994873,0.7921798381889922
1701266045830401748,65,0,,0.002471674250335099,-0.7864324208807604,-0.0030954358249856975,-2.3588303604620346,-0.002783023393246384,1.5744129896929908,0.7921818522142932
1701266045841516113,66,0,,0.0025045776452342376,-0.7864471003778223,-0.003106572589866257,-2.3588392754156966,-0.002792626317479329,1.5744326074670674,0.7921901635383826
1701266045852234491,67,0,,0.0025292015107150024,-0.7864570270072614,-0.003112675964629621,-2.3588488008822988,-0.002804151251739846,1.5744499464899073,0.7921877683712016
1701266045863472760,68,0,,0.00256098600895747,-0.7864602322268958,-0.003116528617706896,-2.3588603785826514,-0.0028203085974944425,1.5744675874100578,0.7921912386604953
1701266045873543975,69,0,,0.0025999053466132342,-0.7864727650188469,-0.0031279008569965443,-2.358871068981536,-0.0028326516643343656,1.5744869112377728,0.7921807842754918
1701266045883796775,70,0,,0.002635024491571147,-0.786485098965186,-0.003137242248953574,-2.358892136379793,-0.0028475257764650013,1.574520097737579,0.7921866035636773
1701266045894627242,71,0,,0.002659356691756956,-0.7865038634711073,-0.0031466639937630394,-2.3589115421028244,-0.0028640613615843117,1.5745501840792968,0.7921887263860726
1701266045904374704,72,0,,0.0026748581352153203,-0.7865316649793442,-0.0031563211833571495,-2.358927529262667,-0.0028802202290842444,1.5745654919000773,0.7921807874118605
1701266045915529904,73,0,,0.0026880098993732225,-0.7865574894282549,-0.003171865106103129,-2.3589374123318843,-0.002894257583383155,1.5745800270038608,0.7921848586667263
1701266045925343769,74,0,,0.0027084904816482634,-0.786571380286017,-0.0031902571680492483,-2.358947195577914,-0.0029040219718444666,1.5745893118944798,0.7921860299149956
1701266045936618634,75,0,,0.0027276377842488497,-0.7865770751478297,-0.003210804824110236,-2.358953883032144,-0.0029214278283018797,1.5746051426680059,0.7921818906433521
1701266045946662044,76,0,,0.0027507162353922233,-0.7865877621417996,-0.003239978227394539,-2.3589628669477314,-0.002930223902330091,1.574614356176082,0.7921854439348055
1701266045957638846,77,0,,0.002779242594563005,-0.7865885523412167,-0.0032669653084775267,-2.3589691323028186,-0.002945515217451034,1.5746321178167222,0.7921833210126868
1701266045967168024,78,0,,0.002801985625874452,-0.7866016912596011,-0.003284728219479056,-2.358973474229499,-0.0029600333874531207,1.5746472434120673,0.7921854351287112
1701266045978606184,79,0,,0.0028217994505692805,-0.7866073329383997,-0.003290521071403417,-2.3589921076754266,-0.0029831204630066145,1.5746612260862096,0.7921811849653158
1701266045989525682,80,0,,0.0028463874889395804,-0.7866323475812995,-0.003297984060424575,-2.359001831421957,-0.0030008844560042804,1.5746791310098318,0.7921827286116847
1701266046000547338,81,0,,0.002868978761528164,-0.7866634425963599,-0.0033014575394551306,-2.359021530553786,-0.0030113615902701636,1.5747043031319548,0.7921903278553168
1701266046011589437,82,0,,0.002899874130816664,-0.7866870638779024,-0.0033068960327445095,-2.3590310215579446,-0.0030267901084814835,1.5747258220197946,0.7921912286124011
1701266046022416313,83,0,,0.0029262416233866917,-0.7867002754607353,-0.0033047345749967105,-2.359037499268496,-0.0030362112571921695,1.5747466425904375,0.7921883770759439
1701266046032298765,84,0,,0.0029637493344136898,-0.7867152830304304,-0.0033022171670904683,-2.3590501962767854,-0.0030472235143897794,1.5747571704805599,0.7921863883489482
1701266046043184754,85,0,,0.0029921721498028316,-0.7867269946049373,-0.003310743906087087,-2.359062789600244,-0.0030633622791469213,1.5747670593031284,0.792192699025234
1701266046054090381,86,0,,0.0030159371547671537,-0.7867340411048068,-0.0033200098609141764,-2.3590718540303413,-0.003078158522891313,1.5747810357153555,0.7921857814926072
1701266046065649283,87,0,,0.0030278346325432657,-0.7867464014916735,-0.003331964095671204,-2.359078064057462,-0.003086724846078431,1.5747854457210388,0.792186258795855
1701266046075502659,88,0,,0.0030508619855944726,-0.7867590264089318,-0.003348762806465937,-2.359086152794718,-0.0031027904774184206,1.5748010115750872,0.7921848057355896
1701266046086340195,89,0,,0.0030629350092039333,-0.7867721869675849,-0.003358596436966808,-2.359098536242594,-0.0031191675919961357,1.5748153425356621,0.7921820229862112
1701266046097053366,90,0,,0.0030767010982197035,-0.7867876034667731,-0.0033800383136101944,-2.359110452881672,-0.0031344127945924197,1.5748295275589865,0.7921832932098303
1701266046108145706,91,0,,0.003088910167156928,-0.786795511889678,-0.003393059104655393,-2.3591168580485036,-0.0031520990041557484,1.574849954039874,0.7921808011842776
1701266046118431943,92,0,,0.0031030848109425166,-0.78679943426593,-0.0034027347605073807,-2.3591206890351435,-0.003158639169393495,1.574872735366699,0.7921843497584266
1701266046129720726,93,0,,0.0031218652137619887,-0.7867976830743272,-0.003407069716531093,-2.359130647618615,-0.003170419362323231,1.5749070535543797,0.7921811450471754
1701266046140143768,94,0,,0.0031506733900316126,-0.786800174282014,-0.003408056263912936,-2.3591416595754318,-0.0031826074532068593,1.5749245382184562,0.7921852027705572
1701266046151520401,95,0,,0.0031831515670635913,-0.7867976719491209,-0.0034045740756228405,-2.3591522540677587,-0.0031922985182283995,1.5749391972683122,0.7921877704730348
1701266046162294222,96,0,,0.0032105518590821746,-0.7868050762728142,-0.0034101988361726595,-2.359167463220925,-0.0032034254019340925,1.5749492188612555,0.7921869959283061
1701266046173443026,97,0,,0.0032415363817949543,-0.7868146228795848,-0.0034052158284106687,-2.3591886380957345,-0.003216522301862194,1.574957342636516,0.7921797152189487
1701266046183302852,98,0,,0.003261687959150972,-0.7868408877324881,-0.003410540938877613,-2.3592031845274337,-0.0032250401249171168,1.574957706975892,0.7921908682225537
1701266046194426242,99,0,,0.0032843911963730296,-0.7868741584517979,-0.0034193201502003205,-2.359215146104515,-0.003239151249792182,1.5749657102467798,0.7921811829969414
1701266046205288040,100,0,,0.003302666984683153,-0.7869064288400093,-0.0034367352545703472,-2.3592092283936874,-0.0032552212226624206,1.5749791159847333,0.7921844034089829
1701266046216481736,101,0,,0.003310397053692753,-0.7869229996227987,-0.003456283475625722,-2.359216231055253,-0.0032705562690847076,1.574997873145654,0.7921832808074722
1701266046226219018,102,0,,0.003316631506188809,-0.7869226189922752,-0.003485642862264902,-2.3592170597404025,-0.0032863363080586146,1.5750076803915045,0.7921874581566992
1701266046237440899,103,0,,0.0033261183799477775,-0.7869266161358057,-0.003528592137793887,-2.359219871286605,-0.003302139554041963,1.57501755969972,0.7921822495794392
1701266046248558913,104,0,,0.003336633380703431,-0.786927661088051,-0.003574736655790213,-2.359225411350463,-0.0033214337287183907,1.5750267148270805,0.7921808018775889
1701266046258442737,105,0,,0.0033492033930201393,-0.7869301094175937,-0.0036248068035131796,-2.3592314835141033,-0.003339909458362874,1.5750357213732407,0.7921855368615919
1701266046268113384,106,0,,0.00335025834480883,-0.7869382411332176,-0.003665283608341465,-2.35923998693227,-0.003355125544652613,1.575041008389489,0.7921843977312489
1701266046278443644,107,0,,0.0033481647955581778,-0.7869414852174822,-0.003681396905175505,-2.3592361224291762,-0.003366443312116677,1.57504664503765,0.7921895826292575
1701266046289240571,108,0,,0.00335424474033371,-0.7869530833316772,-0.0036822068049781748,-2.359239493994538,-0.0033758997173722405,1.5750560006871388,0.7921891370086449
1701266046300234314,109,0,,0.0033640617381679636,-0.7869721213245775,-0.0036752028403001426,-2.359242291136439,-0.0033795535131575546,1.5750593158961785,0.7921851600445433
1701266046310297415,110,0,,0.0034072079200442393,-0.78697654534773,-0.0036642498302690363,-2.3592453820223787,-0.003389451181260985,1.5750747938118854,0.7921859192860298
1701266046320525690,111,0,,0.0034536832197306004,-0.7869773750920729,-0.00365301602197275,-2.3592398170076607,-0.003391502053469696,1.5750811376304255,0.7921836761103775
1701266046330119776,112,0,,0.0035204695181575633,-0.7869720913764032,-0.0036552259773911192,-2.3592457117399714,-0.003396564614463237,1.5750947246036842,0.7921880516055101
1701266046340164914,113,0,,0.003580051452675025,-0.7869645715262249,-0.003651629281979791,-2.359248002005427,-0.003401929288362187,1.5751019367464476,0.7921804462286375
1701266046350442208,114,0,,0.0036030213452597284,-0.7869670761988125,-0.0036569745106436093,-2.3592624295023676,-0.0034120951570537432,1.5751125187539996,0.7921876933965964
1701266046361179429,115,0,,0.0036065885035375302,-0.7869691918775287,-0.0036609355789804596,-2.3592704476322,-0.0034150272775410636,1.575118227897327,0.792188891195321
1701266046372450732,116,0,,0.003598853785395758,-0.7869772125934232,-0.003673211116806508,-2.359282503399306,-0.003435528032918253,1.5751277572211388,0.792179719636767
1701266046382529517,117,0,,0.003596326216703351,-0.7869798838944781,-0.0036843340551895596,-2.3592869772784306,-0.00345640303197235,1.5751304303255804,0.7921883834292562
1701266046392533563,118,0,,0.003596256074583747,-0.7869830424195344,-0.0036995066024367593,-2.3592985800390918,-0.003481981371902074,1.5751377842045553,0.792184770110739
1701266046402222006,119,0,,0.003606644771688932,-0.7869948102317464,-0.003732797858238308,-2.3592993702697536,-0.0035123231163821872,1.5751430567899631,0.7921919818852229
1701266046413509556,120,0,,0.0035964528974349627,-0.78700759081569,-0.003763673672305171,-2.3593005656716532,-0.0035327674480051686,1.5751514915108125,0.7921840239475609
