1699628927995595441,28,1699628927994875261,panda_K,0.59684544904438,-0.14533312045330088,-1.6121841916149768,-0.2070066202615523,-1.0245950740705476,0.16257289618799298
1699628928006442630,29,1699628928005795919,panda_K,0.3952342496739568,-0.19581068989589245,-1.653721769104047,-0.21962322610109034,-0.9846707174747864,0.16792696142626257
1699628928016868074,30,1699628928015893527,panda_K,0.40285566501264203,-0.1545457254061947,-1.5770772032763218,-0.21520940205339673,-0.984093034175951,0.17021915772455187
1699628928027696689,31,1699628928026815808,panda_K,0.3174005072617704,-0.0620449814390705,-1.5250816399966247,-0.19617285771738835,-0.9636210745839442,0.16740530242394652
1699628928038401538,32,1699628928037790988,panda_K,0.16349357053190655,-0.14703307948975106,-1.6198254823551415,-0.20874861722273397,-0.9345219352352003,0.16757224946917537
1699628928048587292,33,1699628928047902209,panda_K,0.08816709716024862,-0.05363327026094766,-1.519916614351738,-0.1953443720313715,-0.9161875679503665,0.17251455440574956
1699628928059757327,34,1699628928058819494,panda_K,0.06884804459767524,0.012971728158054252,-1.5374517934813046,-0.18350901347168108,-0.9109985851334746,0.1720543988082654
1699628928070426148,35,1699628928069800369,panda_K,0.0732133527366419,0.12539665132644603,-1.5016210441756548,-0.16819441068292462,-0.9162289595309124,0.17445888495893272
1699628928080638994,36,1699628928080003210,panda_K,-0.21086637037180073,0.03904143733232593,-1.465928531169245,-0.19477636171108176,-0.8588320438247102,0.185211347414309
1699628928091672371,37,1699628928090854918,panda_K,-0.64777818328682,-0.3384910786478815,-1.4024152377743542,-0.262330622529095,-0.7668968782929885,0.18199732892537562
1699628928102641896,38,1699628928101832392,panda_K,-0.6417409095050016,-0.33711009509497725,-1.4683469413390327,-0.2268371805150971,-0.7634663068918148,0.1434591266340709
1699628928112927993,39,1699628928111888075,panda_K,-0.18440525605407534,0.11130143916579749,-1.5149623402301569,-0.11745795764343259,-0.8545330561973796,0.11157017090471075
1699628928122694163,40,1699628928121894568,panda_K,0.4729502397439474,0.3292129228583011,-1.6159162582576683,-0.08758686923626574,-0.9915942935286786,0.12125915745879819
1699628928133379443,41,1699628928132862999,panda_K,1.3233583457135116,0.10093326222733048,-1.8043632324021113,-0.16041893403418686,-1.1699991208867189,0.15923377878781547
1699628928144625057,42,1699628928143830235,panda_K,2.1403813820250392,-0.1428368983647626,-1.59767851967943,-0.23797947533768665,-1.3290388857432618,0.19105139273004534
1699628928154495011,43,1699628928153897374,panda_K,1.9285799741819707,-0.3217890709382864,-1.5330386580325541,-0.27660644701171067,-1.2869082248630705,0.19507366569504875
1699628928165687375,44,1699628928164871980,panda_K,1.1589858527867551,-0.3303937855146703,-1.309733373112337,-0.2555178656062115,-1.1286190588407017,0.16753800516248596
1699628928175674664,45,1699628928174880017,panda_K,0.4154659096577356,-0.22810600598083303,-1.3378792819214003,-0.20393662284331615,-0.9813731629204385,0.13567127393078243
1699628928186409478,46,1699628928185889634,panda_K,-0.5424865238993932,0.22703946684329718,-1.4407916961878422,-0.10730793039185439,-0.7923835115846628,0.12316613768470053
1699628928198194252,47,1699628928196902211,panda_K,-0.817585488232576,0.286256153253945,-1.549980987336104,-0.11489933898204349,-0.734312215588339,0.14251830924279082
1699628928208693554,48,1699628928207846535,panda_K,-0.46591015478893816,0.015327031093254423,-1.6706567052835852,-0.19083856865018003,-0.8102983411584542,0.17096845547344763
1699628928218442347,49,1699628928217874163,panda_K,-0.06063528329163398,-0.368396803996489,-1.8379614998424672,-0.2663237416236082,-0.8953341490096234,0.17998199884534738
1699628928229391297,50,1699628928228831620,panda_K,0.5884009885578025,-0.393113334094927,-1.856808618849129,-0.2612850669892194,-1.0232247820382572,0.16745878790502883
1699628928239549220,51,1699628928238938546,panda_K,1.4204434326992048,-0.09193500677607765,-1.5195773327704143,-0.18882622366611912,-1.1811993063346644,0.14175233945591986
1699628928250653707,52,1699628928249777819,panda_K,1.541178615465135,0.150805009399735,-1.4276246151961112,-0.13727856044934036,-1.2053779550280597,0.13019402491163484
1699628928260555907,53,1699628928259886043,panda_K,1.0092857612151416,0.20319209698422286,-1.440984474008999,-0.12851592355700772,-1.10189577150667,0.13446469692095359
1699628928271505192,54,1699628928270820304,panda_K,0.5088880937852924,0.07855224635608668,-1.4253163582076194,-0.16940369382093404,-1.0018701137124748,0.15694045017571123
1699628928281919212,55,1699628928280848061,panda_K,0.03110731279517808,-0.1971594942686632,-1.424611546285022,-0.23362097692358882,-0.9051853392972887,0.17191082455867834
1699628928291529810,56,1699628928290864133,panda_K,-0.29512690694122384,-0.341552024798201,-1.4666202732069404,-0.2648042274894675,-0.8391459018453082,0.17502244456362842
1699628928302895359,57,1699628928301856272,panda_K,-0.3169502686834986,-0.4264698055358267,-1.5229277904078016,-0.2664590455765832,-0.8357566997548664,0.15874099548156795
1699628928313298300,58,1699628928311889177,panda_K,0.01739378063873312,-0.18793817192061882,-1.6569301626058555,-0.2120946856719565,-0.9067189343364325,0.14547130044606632
1699628928323400744,59,1699628928321898460,panda_K,0.48641923296063705,-0.036239735191945455,-1.6429457182213458,-0.17900158449829257,-0.9988497501926665,0.13712810457847563
1699628928333508210,60,1699628928332923614,panda_K,0.6044430887150042,0.07118600362077168,-1.629742534070684,-0.16378590300607518,-1.022721159459955,0.143313704899002
1699628928344295168,61,1699628928343007463,panda_K,1.073993751377596,-0.009523969757886414,-1.5340933953093876,-0.18291153895951362,-1.116924396871922,0.15147722474127098
1699628928354720977,62,1699628928353926730,panda_K,0.9784368412032564,-0.06395474247474167,-1.5615952527627275,-0.19883226696688866,-1.1000087345393765,0.15929987854229652
1699628928366015548,63,1699628928365159422,panda_K,0.5177607069367877,-0.09555006483476093,-1.5906333261918364,-0.20270257427152572,-1.0063743182778495,0.15523120264303836
1699628928376460946,64,1699628928375869403,panda_K,0.4129007208629614,-0.08041440907453094,-1.5354761730104756,-0.18554280274466697,-0.984032910532585,0.14072474348943753
1699628928386739621,65,1699628928385887805,panda_K,0.327825721153092,0.12134585857533675,-1.5180679394901164,-0.1376411069731356,-0.9656812300866299,0.13044020667900325
1699628928398613082,66,1699628928397840694,panda_K,0.24205720043958706,0.13674992787943507,-1.5096430434198413,-0.13486087150325846,-0.9475809824041237,0.13190158004381589
1699628928408432598,67,1699628928407852727,panda_K,-0.010213071037815847,0.08349706896749548,-1.5945630721853215,-0.15443125822485373,-0.8967528216326934,0.14492190050966153
1699628928419431637,68,1699628928418812338,panda_K,0.19152172226017236,-0.08365069920167639,-1.59496945254166,-0.19898889255130578,-0.9351166940758509,0.16330468149344907
1699628928430554973,69,1699628928429877199,panda_K,0.24156843862991878,-0.22389593000996927,-1.6149630217017428,-0.22956175332039705,-0.9479684189942986,0.1661646350482102
1699628928440819337,70,1699628928439892652,panda_K,0.37910685332920907,-0.24776598412571596,-1.6090664875972527,-0.23256871025831016,-0.9769448945336818,0.16154578969683125
1699628928451487586,71,1699628928450867125,panda_K,0.5231715155737665,-0.234616176822032,-1.5817628809902156,-0.22521264614749406,-1.0056975010349145,0.15456339006127026
