1.423215710304877139e-02,-7.845405268241243402e-01,-7.713013917935017394e-03,-2.357350339656819393e+00,-2.769561178978839373e-03,1.578118265757194827e+00,7.814281706468307886e-01
1.302460408917100604e-02,-7.845471100860115232e-01,-6.993224020311709054e-03,-2.357320237493779835e+00,-2.292098127419419859e-03,1.578165568069831437e+00,7.807881089785825290e-01
1.179211450125097586e-02,-7.845529406782213444e-01,-6.256521542627722400e-03,-2.357284970881679875e+00,-1.800658077497160284e-03,1.578216122254721521e+00,7.801330197281578505e-01
1.053426480777484332e-02,-7.845579832656868202e-01,-5.502606564633079171e-03,-2.357244358789050587e+00,-1.294946088015743076e-03,1.578270034519928533e+00,7.794626333856714551e-01
9.250629234777232174e-03,-7.845622017017968020e-01,-4.731179411007028178e-03,-2.357198217913604843e+00,-7.746666553518849821e-04,1.578327412641278293e+00,7.787766803534537097e-01
7.940780003922025612e-03,-7.845655590313862504e-01,-3.941940971325833681e-03,-2.357146362812468698e+00,-2.395240260965984802e-04,1.578388365908157898e+00,7.780748912126290717e-01
6.604287581599217055e-03,-7.845680174947766705e-01,-3.134593032569891417e-03,-2.357088606041097378e+00,3.107774768918896216e-04,1.578453005064975212e+00,7.773569970002123242e-01
5.240720939031360409e-03,-7.845695385328985694e-01,-2.308838624011583848e-03,-2.357024758300918066e+00,8.765331151727199718e-04,1.578521442248218776e+00,7.766227294965744044e-01
3.849647823354023293e-03,-7.845700827935113697e-01,-1.464382374279577133e-03,-2.356954628595748780e+00,1.458037382343651232e-03,1.578593790919082362e+00,7.758718215231027449e-01
2.430635039605963041e-03,-7.845696101385444265e-01,-6.009308803481802673e-04,-2.356878024397000004e+00,2.055583638849468701e-03,1.578670165791615787e+00,7.751040072498274203e-01
9.832487435323580133e-04,-7.845680796525714706e-01,2.818069118492769177e-04,-2.356794751817628431e+00,2.669463734282338449e-03,1.578750682756367762e+00,7.743190225127525306e-01
-4.929452549270567363e-04,-7.845654496524381294e-01,1.184119315534838462e-03,-2.356704615794826374e+00,3.299967617534739495e-03,1.578835458799534575e+00,7.735166051405886201e-01
-1.998381177626625677e-03,-7.845616776980466334e-01,2.106291500332224155e-03,-2.356607420281343845e+00,3.947382935222731003e-03,1.578924611917587040e+00,7.726964952905246431e-01
