3.009726671724521907e-01,1.298512957147095886e-02,1.976349639074010400e-01,1.202535290682842962e-02,1.471244284456616203e-01,7.449557031592544433e-03,1.743174128287359181e-01
3.050550375918785195e-01,1.311281991986092479e-02,2.002769486881477712e-01,1.221241859384778784e-02,1.493109131703529990e-01,7.592868975842556947e-03,1.769522961532685734e-01
3.092109511697473945e-01,1.324120782343757990e-02,2.029649653592974223e-01,1.241386178792835623e-02,1.515410500672477734e-01,7.742916193700273564e-03,1.796406695746149973e-01
3.134370401984848953e-01,1.337005945516120745e-02,2.056966744087287968e-01,1.263067644187554350e-02,1.538133166609224056e-01,7.900109682640774414e-03,1.823807540623043899e-01
3.177295646180692268e-01,1.349912622148064477e-02,2.084694870498656205e-01,1.286388013194435589e-02,1.561259887832494031e-01,8.064881119407842427e-03,1.851705261498909072e-01
3.220844048512565005e-01,1.362814496858490501e-02,2.112805607327372104e-01,1.311450684623029217e-02,1.584771348879228658e-01,8.237681676127319233e-03,1.880077105231909573e-01
3.264970565804981018e-01,1.375683829722554839e-02,2.141267959898005280e-01,1.338359888066175535e-02,1.608646113233457853e-01,8.418980428037143443e-03,1.908897737223718138e-01
3.309626277060906396e-01,1.388491499307324163e-02,2.170048347779773013e-01,1.367219795714156964e-02,1.632860587070733283e-01,8.609262338198683806e-03,1.938139191315338405e-01
3.354758377227451960e-01,1.401207057902890789e-02,2.199110604764659138e-01,1.398133571161907368e-02,1.657388995454670833e-01,8.809025814658056133e-03,1.967770834303964322e-01
3.400310197446919092e-01,1.413798799522471630e-02,2.228415996947659405e-01,1.431202372802689929e-02,1.682203372399521113e-01,9.018779847056157192e-03,1.997759346803851255e-01
3.446221253971849530e-01,1.426233841162283245e-02,2.257923260367071250e-01,1.466524331504906811e-02,1.707273566159809297e-01,9.239040742275404783e-03,2.028068722114766131e-01
3.492427327745213361e-01,1.438478217715549040e-02,2.287588659538681291e-01,1.504193523508268876e-02,1.732567261022689431e-01,9.470328491880732405e-03,2.058660284662917894e-01
3.538860576412009573e-01,1.450496990825842283e-02,2.317366068054552697e-01,1.544298959771322859e-02,1.758050016759110656e-01,9.713162817297050361e-03,2.089492729439477170e-01
3.585449680235858194e-01,1.462254371844620877e-02,2.347207072214477774e-01,1.586923612356282848e-02,1.783685326735389154e-01,9.968058951244470473e-03,2.120522183679822148e-01
