3.085307584136719461e-01,6.591177409301012067e-04,4.877632425640865410e-01
3.085342712820510758e-01,6.585816752094862930e-04,4.877367519298085874e-01
3.085383591147780047e-01,6.585327424634502885e-04,4.877102602455993807e-01
3.085430850587632667e-01,6.590016687869164596e-04,4.876838658818832828e-01
3.085485175007882108e-01,6.600174874079650558e-04,4.876576767096272302e-01
3.085547303082124548e-01,6.616070229142795604e-04,4.876318104046706847e-01
3.085618030521535826e-01,6.637943434464251566e-04,4.876063946994743659e-01
3.085698212079263092e-01,6.666001861696167720e-04,4.875815675729888721e-01
3.085788763271584134e-01,6.700413626428108720e-04,4.875574773691357944e-01
3.085890661756944819e-01,6.741301520301707859e-04,4.875342828343476320e-01
3.086004948311745766e-01,6.788736914059543843e-04,4.875121530647475998e-01
3.086132727340623605e-01,6.842733736445593025e-04,4.874912673539207875e-01
3.086275166859067109e-01,6.903242645127611677e-04,4.874718149328184369e-01
3.086433497887716149e-01,6.970145515375649999e-04,4.874539945941986918e-01
3.086609013200888318e-01,7.043250379551802345e-04,4.874380141951203393e-01
3.086803065376697019e-01,7.122286954995768471e-04,4.874240900324008363e-01
3.087017064102925423e-01,7.206902899109029689e-04,4.874124460876099740e-01
3.087252472701388917e-01,7.296660927885003159e-04,4.874033131400764551e-01
3.087510803844049079e-01,7.391036927426085715e-04,4.873969277485336038e-01
3.087793614446449064e-01,7.489419176867664592e-04,4.873935311043712804e-01
3.088102499737999662e-01,7.591108785469145945e-04,4.873933677619590732e-01
3.088439086524082944e-01,7.695321426469857668e-04,4.873966842541145317e-01
3.088805025671510496e-01,7.801190425856978968e-04,4.874037276034421939e-01
3.089201983866238788e-01,7.907771235852626779e-04,4.874147437429009466e-01
3.089631634710042762e-01,8.014047291283306557e-04,4.874299758615061595e-01
3.090095649240530706e-01,8.118937212807409180e-04,4.874496626934574084e-01
3.090595685976028628e-01,8.221303285163682065e-04,4.874740367711349331e-01
3.091133380602942848e-01,8.319961102211340803e-04,4.875033226642615514e-01
3.091710335437666823e-01,8.413690234698999746e-04,4.875377352290153343e-01
3.092328108807593789e-01,8.501245742611437993e-04,4.875774778919518271e-01
