-1.756149432610674965e-03,-7.855471048540223489e-01,1.712741911309554124e-03,-2.355832291583328075e+00,3.067673586267822411e-03,1.578433043898688215e+00,7.736761045929554381e-01
-1.271267784211979612e-03,-7.855055667696622113e-01,1.392982068275193733e-03,-2.355871408637761455e+00,2.846887245065240005e-03,1.578455710554652835e+00,7.739371856934890159e-01
-8.240359498824997853e-04,-7.854629458581399160e-01,1.097776293070716960e-03,-2.355909982568728189e+00,2.645768276626488807e-03,1.578479713039029786e+00,7.741746720600628517e-01
-4.187757431747957115e-04,-7.854192607972654283e-01,8.299406891722847096e-04,-2.355947794788977312e+00,2.466453913891740457e-03,1.578505142456021471e+00,7.743860195611116382e-01
-5.989930337639559621e-05,-7.853745345367024733e-01,5.923481796401425248e-04,-2.355984606297348627e+00,2.311117221210415990e-03,1.578532096547722752e+00,7.745686436024326049e-01
2.481191463752259463e-04,-7.853287944119713426e-01,3.879097448272247201e-04,-2.356020156941901700e+00,2.181952060245687802e-03,1.578560680057131016e+00,7.747199373181243853e-01
5.007747601649091551e-04,-7.852820722245608120e-01,2.195535377147034284e-04,-2.356054164784195049e+00,2.081156456042641822e-03,1.578591005079957421e+00,7.748372916725220216e-01
6.935665754645159442e-04,-7.852344042833581117e-01,9.020199245051221948e-05,-2.356086325584914931e+00,2.010914467516927012e-03,1.578623191398837555e+00,7.749181173446422211e-01
8.220348050378793736e-04,-7.851858314026693986e-01,2.747097909278767291e-06,-2.356116312431861370e+00,1.973376711408172599e-03,1.578657366792881378e+00,7.749598682126237481e-01
8.818005650777296922e-04,-7.851363988522748194e-01,-3.997593244677022373e-05,-2.356143775531696960e+00,1.970639735829523773e-03,1.578693667314870153e+00,7.749600661988949035e-01
8.686075971126999695e-04,-7.850861562552386985e-01,-3.521630183118615309e-05,-2.356168342186855114e+00,2.004724487792730950e-03,1.578732237527850746e+00,7.749163271787036233e-01
7.783654480066591608e-04,-7.850351574296123847e-01,1.966377150883560909e-05,-2.356189616978612733e+00,2.077554167131297203e-03,1.578773230692463336e+00,7.748263875968719461e-01
6.071934818310947835e-04,-7.849834601707050830e-01,1.271599125504917216e-04,-2.356207182176340620e+00,2.190931805513621211e-03,1.578816808896025936e+00,7.746881313820740411e-01
3.514650127968040050e-04,-7.849311259712765665e-01,2.895963738280063482e-04,-2.356220598391468357e+00,2.346517951993701973e-03,1.578863143114274337e+00,7.744996166966919837e-01
7.850773293901353034e-06,-7.848782196778165687e-01,5.090972647997932254e-04,-2.356229405492565654e+00,2.545808883934691166e-03,1.578912413196749576e+00,7.742591020156109893e-01
-4.266391309528452802e-04,-7.848248090820031386e-01,7.875587860705496324e-04,-2.356233123795235862e+00,2.790115792249471885e-03,1.578964807767085254e+00,7.739650709914860371e-01
-9.546156719471843299e-04,-7.847709644474947233e-01,1.126623058128752020e-03,-2.356231255537172942e+00,3.080545410850515572e-03,1.579020524030035011e+00,7.736162555393061302e-01
-1.578274675252865078e-03,-7.847167579733580478e-01,1.527654150829154539e-03,-2.356223286644760329e+00,3.417982570217118279e-03,1.579079767477852059e+00,7.732116565616450332e-01
