-7.746731084017743907e-03,-7.888768655210111058e-01,4.886623815386788999e-03,-2.352327510826589752e+00,-3.044394342440262524e-03,1.673356290233796617e+00,7.809737222863930572e-01
-7.439866953219249901e-03,-7.888246411790876822e-01,4.693020134569198670e-03,-2.352446132608118745e+00,-2.836187074880591741e-03,1.677059192777191177e+00,7.810625300682492167e-01
-7.134708026771754974e-03,-7.887693899053410673e-01,4.500289552001442150e-03,-2.352566664263755492e+00,-2.629264247153456635e-03,1.680767561997236870e+00,7.811506378883388280e-01
-6.831320577108924985e-03,-7.887110661355105634e-01,4.308473361520324257e-03,-2.352689123765054013e+00,-2.423673204840031542e-03,1.684481032041100557e+00,7.812380254347599529e-01
-6.529771208983806141e-03,-7.886496243778751136e-01,4.117613200983107763e-03,-2.352813528917264474e+00,-2.219461528334982364e-03,1.688199232156202045e+00,7.813246724037994362e-01
-6.230126833679357212e-03,-7.885850192356176347e-01,3.927751040637108421e-03,-2.352939897347623432e+00,-2.016677014626967746e-03,1.691921786760959723e+00,7.814105585110531216e-01
-5.932454642389228816e-03,-7.885172054296978317e-01,3.738929171011064895e-03,-2.353068246493440263e+00,-1.815367658498035636e-03,1.695648315519534766e+00,7.814956635028125209e-01
-5.636822078766833000e-03,-7.884461378222265004e-01,3.551190190324477608e-03,-2.353198593589973520e+00,-1.615581633140471957e-03,1.699378433420598800e+00,7.815799671677106097e-01
-5.343296810639608374e-03,-7.883717714403393195e-01,3.364576991409965606e-03,-2.353330955658105683e+00,-1.417367270189755224e-03,1.703111750860172968e+00,7.816634493486233071e-01
-5.051946700888106101e-03,-7.882940615005686880e-01,3.179132748145310772e-03,-2.353465349491825620e+00,-1.220773039173287527e-03,1.706847873728561726e+00,7.817460899548287490e-01
-4.762839777488543647e-03,-7.882129634336975110e-01,2.994900901391130132e-03,-2.353601791645506314e+00,-1.025847526374492474e-03,1.710586403501414887e+00,7.818278689744142529e-01
-4.476044202719457743e-03,-7.881284329101030384e-01,2.811925144431119683e-03,-2.353740298420996968e+00,-8.326394131129323528e-04,1.714326937334940570e+00,7.819087664869320831e-01
-4.191628241532983912e-03,-7.880404258655708816e-01,2.630249407911736809e-03,-2.353880885854533922e+00,-6.411974534414541238e-04,1.718069068165299473e+00,7.819887626762995758e-01
-3.909660229092844219e-03,-7.879488985275791002e-01,2.449917844278708817e-03,-2.354023569703458829e+00,-4.515704512617901845e-04,1.721812384812189789e+00,7.820678378439350764e-01
-3.630208537481020847e-03,-7.878538074420449178e-01,2.270974811708091623e-03,-2.354168365432774745e+00,-2.638072368609210849e-04,1.725556472086650306e+00,7.821459724221321297e-01
-3.353341541577015139e-03,-7.877551095005173032e-01,2.093464857529793444e-03,-2.354315288201519696e+00,-7.795664287093065359e-05,1.729300910903083688e+00,7.822231469876577137e-01
-3.079127584113626470e-03,-7.876527619678141967e-01,1.917432701142234713e-03,-2.354464352848982589e+00,1.059325203442915142e-04,1.733045278395520139e+00,7.822993422755761816e-01
-2.807634939914260830e-03,-7.875467225100907243e-01,1.742923216416735616e-03,-2.354615573880761481e+00,2.878114898713264591e-04,1.736789148038117681e+00,7.823745391932894755e-01
-2.538931779317993298e-03,-7.874369492233259660e-01,1.569981413590947755e-03,-2.354768965454662855e+00,4.676315759939951577e-04,1.740532089769906587e+00,7.824487188347868383e-01
-2.273086130799191473e-03,-7.873234006622167325e-01,1.398652420650996903e-03,-2.354924541366468560e+00,6.453441884990522570e-04,1.744273670123770881e+00,7.825218624950988078e-01
-2.010165842789478352e-03,-7.872060358694699111e-01,1.228981464202281298e-03,-2.355082315035549989e+00,8.209008635350310834e-04,1.748013452359670206e+00,7.825939516849473865e-01
-1.750238544711180122e-03,-7.870848144054708451e-01,1.061013849829550021e-03,-2.355242299490368119e+00,9.942532910170755189e-04,1.751750996602073895e+00,7.826649681455819518e-01
-1.493371607231501474e-03,-7.869596963783260790e-01,8.947949419470108134e-04,-2.355404507353839882e+00,1.165353342570948220e-03,1.755485859981614771e+00,7.827348938637979092e-01
-1.239632101748738835e-03,-7.868306424742514960e-01,7.303701431400182187e-04,-2.355568950828595298e+00,1.334153100007392373e-03,1.759217596780923598e+00,7.828037110871250981e-01
-9.890867591223762023e-04,-7.866976139883018471e-01,5.677848730002328648e-04,-2.355735641682132453e+00,1.500604884318423177e-03,1.762945758584631317e+00,7.828714023391771804e-01
-7.418019276591650280e-04,-7.865605728554174725e-01,4.070845464562260207e-04,-2.355904591231873013e+00,1.664661285185848466e-03,1.766669894433510191e+00,7.829379504351543506e-01
-4.978435303701275738e-04,-7.864194816817747791e-01,2.483145516029433564e-04,-2.356075810330135578e+00,1.826275190991325653e-03,1.770389550982715221e+00,7.830033384974892652e-01
-2.572770215126390925e-04,-7.862743037764201581e-01,9.152022703275489168e-05,-2.356249309349028209e+00,1.985399819317196224e-03,1.774104272664095205e+00,7.830675499716215349e-01
-2.016734243382584113e-05,-7.861250031831683582e-01,-6.325316132773511901e-05,-2.356425098165277898e+00,2.141988747926034525e-03,1.777813601852523906e+00,7.831305686418956746e-01
2.134211232674432246e-04,-7.859715447127471055e-01,-2.159604438708162544e-04,-2.356603186145004969e+00,2.295995946206080829e-03,1.781517079036210482e+00,7.831923786475651905e-01
4.434245952420548531e-04,-7.858138939751648788e-01,-3.665565714460125579e-04,-2.356783582128453958e+00,2.447375807069222114e-03,1.785214242990933009e+00,7.832529644988983630e-01
6.697799425363290537e-04,-7.856520174122819666e-01,-5.149966399781435999e-04,-2.356966294414685859e+00,2.596083179287271558e-03,1.788904630958134234e+00,7.833123110933628563e-01
8.924247303612048432e-04,-7.854858823305617133e-01,-6.612359155591177040e-04,-2.357151330746257489e+00,2.742073400251295034e-03,1.792587778826827627e+00,7.833704037318871549e-01
1.111297267463902394e-03,-7.853154569339786395e-01,-8.052298600071811085e-04,-2.357338698293883095e+00,2.885302329138271504e-03,1.796263221319230885e+00,7.834272281351777334e-01
